uid,sum(loan_amount)
1193,4.723016822
1195,13.338559377
1202,5.657311097
1205,4.974842946
1207,6.153413856
1208,6.292054527
1210,9.949685892
1216,5.931812567
1217,9.267390218
1223,4.974842946
1229,4.974842946
1234,9.593334772
1238,22.891073452
1239,17.600968919
1240,9.584804628
1241,26.61663644
1244,5.722768363
1254,5.153538105
1258,11.388311543
1259,3.862594545
1262,6.153413856
1268,17.168305089
1270,9.876554927
1275,6.087953139
1285,5.97467729
1286,4.292650699
1290,5.226703564
1293,24.322992200999998
1297,5.722768363
1301,19.226735263000002
1306,5.198462624
1325,4.974842946
1327,11.903527435
1328,22.284650458
1332,14.929779241999999
1337,6.153413856
1351,19.899371784
1355,14.42087659
1357,8.585611367
1358,6.292054527
1369,12.096222466
1373,4.292650699
1377,9.326581532999999
1379,67.76441085399999
1385,11.771540218
1387,4.974842946
1390,4.782208137
1394,4.351813812
1396,4.292650699
1397,6.153413856
1404,9.154252299
1418,18.283161166
1424,4.723016822
1431,5.722768363
1435,8.585301398
1438,10.307153833000001
1446,4.154158974
1447,11.876182219
1452,8.155245244
1459,28.974209316
1465,4.995209729
1467,5.621800638
1475,12.1048813
1479,41.172588809000004
1480,5.292153929
1484,7.72518909
1486,9.584804628
1497,11.584208456
1509,4.974842946
1512,5.781982259
1513,5.279603817
1516,4.723016822
1518,8.016753519
1521,16.168444869
1528,11.876182219
1529,4.974842946
1530,5.722768363
1537,6.781937074
1547,25.751963668
1552,3.862594545
1554,5.722768363
1556,5.722768363
1562,10.876306468
1563,22.884830082
1566,12.877952097000001
1577,57.879306488
1579,6.568344441
1593,8.615911614
1594,13.130088189999999
1612,3.862594545
1614,9.015667521000001
1619,6.153413856
1631,13.447399173
1633,5.292153929
1639,5.722768363
1645,3.975670565
1653,19.522198887000002
1656,14.672909618999999
1657,6.014774739
1658,20.269854414999998
1662,39.857638097
1682,3.975670565
1686,8.155245244
1687,10.558979957
1691,9.446049162000001
1694,5.97467729
1698,5.722768363
1705,6.405333138
1712,10.584307858
1721,6.162664212
1724,5.292153929
1728,5.153538105
1731,8.585301398
1732,5.781982259
1734,4.071302059
1735,8.446809673
1753,4.723016822
1754,10.015170751
1758,10.584307858
1759,16.310490488
1771,9.949685892
1772,5.722768363
1773,4.292650699
1775,22.258935001999998
1786,15.420907500999999
1789,4.292650699
1801,6.153413856
1804,14.811321986000001
1808,5.292153929
1809,4.292650699
1810,11.128184337
1813,5.913802903
1816,10.876306468
1819,21.277584979
1822,4.974842946
1827,16.377486853
1833,8.585301398
1844,10.876430678
1850,9.644576804
1852,17.739553696999998
1856,10.015170751
1857,5.351362178
1859,5.405415974
1860,5.405415974
1862,10.015170751
1864,26.097252304
1866,7.83826511
1869,5.584137011
1873,4.723016822
1877,14.891523772
1889,3.862594545
1891,5.722768363
1892,18.240767857
1905,6.722718659
1908,5.722768363
1915,5.722768363
1923,5.722768363
1926,7.72518909
1930,11.445536726
1933,11.796491149
1934,10.86099514
1938,5.153538105
1940,4.544373396
1941,16.562213185
1950,5.657311097
1953,5.722768363
1954,4.974842946
1962,5.931812567
1964,81.62639299699998
1968,35.771074944999995
1970,6.316422771
1979,13.990717371999999
1980,25.755904194
1981,5.97467729
1982,16.881277593
1985,10.085522612999998
1988,9.178540346
2003,30.478921016
2004,17.331306835
2009,4.723016822
2012,8.585611367
2015,34.341205592
2020,5.226703564
2021,4.292650699
2023,5.153538105
2024,5.153538105
2025,6.292054527
2027,5.292153929
2035,5.657311097
2038,5.292153929
2039,17.076334840999998
2043,6.552205383
2048,9.000405793
2053,4.8616016
2056,8.585301398
2062,5.931812567
2064,6.014774739
2065,28.554499500999995
2066,4.974842946
2067,11.014922292000001
2070,11.014922292000001
2073,5.97467729
2077,26.596524096
2079,4.723016822
2089,9.326581532999999
2093,8.811746127
2095,5.836040761
2096,48.753138007
2100,6.153413856
2105,8.155245244
2117,26.113137243999997
2119,15.46075403
2122,10.38025892
2125,4.723016822
2129,5.722768363
2132,10.810883706999999
2134,4.723016822
2135,18.71216085
2142,5.501180385
2144,6.183727411
2158,29.448734798
2161,28.613841815
2163,4.292650699
2176,10.665744263
2177,4.723016822
2179,4.723016822
2188,4.723016822
2190,5.722768363
2191,8.155245244
2196,8.308317948
2199,28.776995545
2201,10.015170751
2207,14.851604778
2213,9.921717645000001
2214,5.501180385
2222,38.434359074
2228,24.717458429
2236,5.292153929
2248,9.585362908
2251,27.968722346
2254,6.153413856
2264,6.153413856
2266,5.722768363
2270,18.283471135
2271,4.723016822
2279,9.154748474
2280,4.544373396
2282,6.087953139
2289,12.877952097000001
2302,11.587783635
2303,15.199247058
2308,5.781982259
2309,8.519906193
2311,21.118415268
2312,12.929101598
2315,4.723016822
2319,10.793334313999999
2320,5.153538105
2331,6.425705932
2332,6.464550799
2336,5.292153929
2337,13.877455327
2339,5.405415974
2343,3.975670565
2349,6.629009152
2352,9.088746792
2354,24.892594437000003
2355,3.862594545
2359,6.405333138
2364,25.066765724
2375,15.647084086
2383,26.004998086
2384,18.714013117
2392,4.292650699
2405,6.153413856
2415,5.722768363
2417,18.006995193999998
2419,11.314622194
2428,64.486349905
2438,6.405333138
2442,5.722768363
2445,25.195333135
2446,5.931812567
2459,4.974842946
2461,13.367819504
2465,9.697859768
2471,19.098326963
2475,20.690249631
2481,6.895217943
2484,4.8616016
2485,18.029596075
2486,5.07059257
2488,4.292650699
2491,8.933187114999999
2492,5.97467729
2501,5.836040761
2502,5.97467729
2507,8.585301398
2521,5.292153929
2532,6.212630577
2533,5.153538105
2539,14.099605851
2547,54.07632363
2552,3.862594545
2553,4.723016822
2556,4.974842946
2561,5.722768363
2563,5.405415974
2580,4.071302059
2582,50.071482176
2583,12.479333775
2584,5.292153929
2585,5.292153929
2586,18.342249054
2590,4.974842946
2591,51.705838560000004
2592,6.05244065
2593,9.015667521000001
2604,3.862594545
2606,4.292650699
2615,34.186356103
2620,6.266691431
2624,64.226146366
2626,16.307076221000003
2627,3.862594545
2628,17.964183677
2631,23.0068759
2632,35.845573782
2633,18.600782117999998
2651,31.858643021
2653,5.657311097
2660,6.292054527
2662,9.77107696
2663,5.292153929
2675,10.476023331
2686,22.891073452
2690,20.239523118
2695,32.807556538
2698,19.578489327
2702,13.130088189999999
2707,5.153538105
2711,5.584137011
2712,56.254407402999995
2719,12.017839789
2724,12.306827712
2730,6.153413856
2742,26.891384079000005
2745,6.212630577
2746,11.168274022
2747,10.584307858
2749,21.377642172
2750,5.292153929
2755,77.25189089999998
2757,6.74708738
2762,29.833681301000002
2764,9.267493645
2769,4.974842946
2771,5.722768363
2774,3.862594545
2797,5.153538105
2801,26.721800951
2802,4.292650699
2806,4.292650699
2807,6.405333138
2811,5.292153929
2819,5.292153929
2822,5.292153929
2830,9.154748474
2831,6.292054527
2834,5.690901317
2836,6.643293014
2838,4.974842946
2839,5.722768363
2844,30.909287139
2846,4.071302059
2849,11.014922292000001
2853,5.501180385
2855,9.914451337
2857,6.464550799
2860,8.585301398
2863,10.307153833000001
2868,5.722768363
2869,5.292153929
2876,5.931812567
2878,15.516599447
2894,25.622691955
2898,9.949685892
2901,11.697445652999999
2902,13.316877038000001
2911,4.292650699
2922,6.014774739
2930,5.836040761
2932,17.567112961
2933,5.292153929
2937,4.071302059
2939,5.722768363
2942,4.501535282
2948,6.722718659
2953,8.155245244
2957,11.563964518
2958,31.095855826
2960,5.722768363
2965,13.776841401999999
2971,5.722768363
2973,33.591623286
2983,5.292153929
2985,6.405333138
2988,11.608538472
2990,11.128256802
2995,10.281725017
2998,27.127748296
3000,5.405415974
3001,17.388376394999998
3004,8.318118069
3006,5.292153929
3015,4.723016822
3032,53.042197547
3037,5.781982259
3042,5.728950236
3054,6.684274102
3057,16.558985148
3059,5.781982259
3060,12.017839789
3067,9.697859768
3076,5.885770109
3077,8.559988963999999
3078,3.862594545
3079,5.722768363
3080,3.862594545
3086,5.405415974
3087,6.722718659
3091,5.405415974
3094,24.370562481999997
3111,5.885770109
3118,5.710216983
3131,13.877455327
3132,5.836040761
3133,4.974842946
3134,5.45514134
3137,31.760868668
3140,10.015170751
3145,4.974842946
3150,5.153538105
3153,5.836040761
3158,26.296919071
3169,11.697445652999999
3171,6.153413856
3180,15.45037818
3182,3.862594545
3184,9.015667521000001
3203,30.739088431000003
3208,42.337920606000004
3212,4.292650699
3217,21.508557134999997
3218,9.015667521000001
3220,3.975670565
3234,4.292650699
3236,36.788055111999995
3237,5.501180385
3238,6.316422771
3244,12.309404218000001
3247,29.010522524
3249,26.233573260999997
3251,5.405415974
3254,12.269562486
3258,5.722768363
3265,4.974842946
3266,6.584074882
3267,9.015667521000001
3271,5.781982259
3272,17.853001585
3274,15.876461787
3280,9.597665754
3284,4.691162849
3290,4.292650699
3294,5.226703564
3301,20.603141187000002
3304,5.153538105
3305,5.722768363
3307,11.629223085
3308,10.558979957
3311,5.292153929
3328,5.362555688
3336,5.292153929
3341,8.363952758
3350,6.153413856
3358,6.629009152
3366,6.83599934
3369,42.789267421999995
3377,12.447895942999999
3380,10.476212572
3382,8.585301398
3387,5.362555688
3392,5.292153929
3394,5.292153929
3396,5.405415974
3401,4.292650699
3404,6.722718659
3406,50.187811337
3407,8.585301398
3410,5.97467729
3419,25.703873903999998
3421,10.297453833999999
3423,4.40582999
3424,5.292153929
3431,4.723016822
3433,11.558809124
3436,11.445567785000001
3444,12.447895942999999
3451,6.153413856
3453,174.49853337599998
3459,5.292153929
3462,11.65458093
3465,34.078192446
3469,3.862594545
3472,5.292153929
3476,5.781982259
3478,3.862594545
3482,9.015667521000001
3488,24.796829397
3490,5.137811248
3492,14.559513101
3499,5.722768363
3508,22.131859056000003
3510,9.086149027
3520,6.464550799
3527,10.697569903000002
3534,5.292153929
3539,9.697911501
3540,4.292650699
3541,5.722768363
3543,4.292650699
3546,19.283222676
3551,3.862594545
3554,18.446033991
3557,10.989552985
3566,5.885770109
3567,9.87678771
3570,10.30707621
3572,141.63405051299995
3580,36.765757952
3581,5.97467729
3585,34.0312112
3591,29.188442584999997
3598,4.974842946
3602,11.737550867
3612,6.014774739
3615,3.862594545
3617,5.501180385
3621,5.722768363
3627,5.153538105
3631,22.967028911
3641,43.865884417
3643,19.187484828000002
3649,8.585301398
3653,11.085350672
3656,5.405415974
3664,5.405415974
3665,4.974842946
3675,5.97467729
3683,9.015667521000001
3691,22.950686556
3698,5.722768363
3700,20.448549573999998
3701,6.153413856
3702,14.948941375
3704,12.269562486
3705,27.890347792
3712,10.702724356
3714,16.578538184
3715,10.697611309
3718,6.212630577
3719,4.292650699
3724,5.722768363
3725,3.862594545
3728,5.153538105
3730,4.544373396
3736,5.292153929
3739,4.292650699
3744,5.722768363
3752,19.312972724999998
3756,6.552205383
3758,7.72518909
3759,10.364514812
3760,17.105483096
3761,6.153413856
3763,5.226703564
3769,11.876182219
3771,5.97467729
3772,6.153413856
3776,15.281919156
3777,3.862594545
3778,10.307153833000001
3780,5.153538105
3789,4.292650699
3792,5.657311097
3794,5.664175987
3803,9.128846811999999
3811,9.698066673
3812,9.949720386
3813,4.292650699
3819,12.991441357
3820,30.918090744
3823,5.931812567
3828,8.155245244
3837,31.631450125
3840,9.852800707
3847,8.155245244
3851,5.97467729
3853,10.128691459999999
3854,4.974842946
3855,29.870531405
3856,5.292153929
3859,5.722768363
3860,13.308628189
3861,20.574073085
3864,4.292650699
3865,18.513575596
3874,10.697569903000002
3882,6.153413856
3892,5.722768363
3893,9.089298109
3897,5.292153929
3899,11.876182219
3902,24.607426802
3908,40.02568460199999
3919,10.136105345
3920,18.461701165
3924,15.76817726
3926,38.847233474999996
3932,6.266691431
3934,4.723016822
3937,4.292650699
3939,34.449882576
3940,5.722768363
3941,9.737985667
3942,12.448205912
3947,6.629009152
3952,4.622092928
3953,17.444599939
3967,64.64794688
3969,15.880434334
3971,6.153413856
3979,3.862594545
3981,5.501180385
3982,5.722768363
3983,5.710216983
3987,5.722768363
3988,45.751379135
3994,6.483098934
3996,11.177924038
4002,18.422242119
4014,13.560144344000001
4015,10.608786931000001
4016,10.65471849
4019,6.316422771
4024,10.697611309
4025,11.445536726
4027,6.183727411
4035,11.36611927
4040,5.97467729
4045,18.892377608
4046,5.836040761
4047,5.501180385
4050,6.405333138
4059,6.014774739
4064,5.657311097
4066,11.403782897
4073,5.657311097
4076,19.743028879
4077,11.085324051
4079,3.862594545
4081,6.014774739
4082,4.292650699
4085,4.974842946
4091,5.931812567
4095,11.014922292000001
4096,10.571772955
4099,8.585611367
4108,4.974842946
4112,6.087953139
4114,11.587783635
4117,13.30831822
4121,6.153413856
4123,13.30831822
4125,6.153413856
4127,11.713810962
4129,31.617877272999998
4130,19.743028879
4132,5.405415974
4133,7.72518909
4140,8.225461032999998
4141,6.014774739
4142,10.015419062
4155,4.723016822
4164,4.723016822
4166,11.027283596
4167,4.292650699
4170,5.722768363
4179,8.585301398
4181,10.654829389
4185,15.307293634
4189,8.155245244
4194,24.533463634
4195,13.308411272999999
4200,5.153538105
4204,15.264735262999999
4207,4.723016822
4218,5.501180385
4219,3.862594545
4221,3.862594545
4225,21.395512326
4231,5.97467729
4233,11.062727071000001
4239,5.722768363
4246,13.30831822
4247,11.445536726
4249,14.738187573
4265,6.405333138
4271,28.523034222
4273,5.292153929
4275,5.584137011
4284,3.975670565
4286,5.722768363
4288,5.153538105
4290,5.97467729
4294,26.800555780000003
4298,8.484687473
4300,5.405415974
4301,3.862594545
4304,6.153413856
4305,11.306951961
4309,19.079178888999998
4311,3.975670565
4314,5.584137011
4327,6.292054527
4329,11.94935458
4330,5.931812567
4341,5.292153929
4342,12.306827712
4345,5.97467729
4352,9.793609392
4353,22.191011479999997
4356,5.405415974
4373,4.974842946
4374,10.128381051
4380,28.195035533000002
4382,3.862594545
4384,5.722768363
4396,4.723016822
4402,3.862594545
4406,9.643809737
4407,6.05244065
4408,10.519050686
4410,9.027922918
4413,4.292650699
4414,4.071302059
4417,5.292153929
4419,5.931812567
4420,6.643293014
4432,8.585301398
4437,7.72518909
4447,23.48472786
4455,4.8616016
4456,9.836444546
4459,22.4702855
4461,6.292054527
4467,10.039535172
4473,25.767690525
4478,5.568408163
4479,3.862594545
4496,4.723016822
4498,3.862594545
4500,5.781982259
4502,10.839555976
4507,15.575492853
4509,5.153538105
4510,11.784290932000001
4511,10.65471849
4513,5.722768363
4516,11.223948748
4519,5.292153929
4524,8.837437491
4530,11.266831219
4531,10.266996875
4542,5.405415974
4546,43.061103442
4548,4.723016822
4552,20.173085033
4554,5.153538105
4557,7.72518909
4559,9.876554927
4572,3.862594545
4574,6.584074882
4575,14.624088432
4580,10.420333078999999
4584,4.723016822
4595,33.416943640999996
4596,4.723016822
4598,5.405415974
4601,21.950500103
4605,5.31651835
4606,14.242853465
4609,12.128101501
4611,3.862594545
4617,5.153538105
4618,10.578065742
4619,27.790420001
4622,3.862594545
4625,11.445536726
4631,5.657311097
4637,15.880434334
4641,17.422325493000002
4643,5.584137011
4647,21.493804621
4649,8.837437491
4653,10.632119538000001
4656,10.38025892
4663,3.862594545
4667,31.591685928000004
4669,6.014774739
4677,84.55493467699998
4681,15.758138417000001
4684,4.723016822
4688,3.862594545
4698,10.584307858
4701,5.781982259
4702,9.7232032
4711,4.292650699
4712,24.436202500999997
4721,3.862594545
4725,11.015369358000001
4727,9.559368095
4734,4.974842946
4737,16.289447889
4738,5.97467729
4744,57.656564794000005
4748,49.802289348
4752,5.657311097
4756,3.862594545
4758,17.363849678
4760,8.585301398
4761,5.527250561
4764,5.292153929
4772,6.722718659
4775,19.031086583
4778,8.142604118
4783,15.341119878
4788,3.862594545
4790,4.292650699
4792,4.974842946
4797,33.303379765
4798,5.722768363
4800,4.723016822
4809,5.722768363
4823,6.316422771
4826,10.362746499
4830,4.974842946
4832,11.697445652999999
4836,4.974842946
4843,13.990510467
4847,4.071302059
4862,8.484687473
4870,5.584137011
4872,9.793831084
4873,12.951451639
4876,4.723016822
4877,5.153538105
4881,5.292153929
4884,9.519905642
4887,5.153538105
4888,8.016753519
4892,9.697859768
4897,5.292153929
4902,4.292650699
4907,5.501180385
4908,9.697859768
4909,9.267390218
4910,57.413331039000006
4913,5.885770109
4916,13.941724445
4926,5.781982259
4928,11.589121199
4930,9.267493645
4931,5.722768363
4932,5.97467729
4933,6.405333138
4938,5.753080438
4944,4.974842946
4947,5.722768363
4955,10.697569903000002
4957,8.155245244
4964,31.339963231
4966,10.14118514
4970,11.014922292000001
4971,3.862594545
4973,10.876306468
4978,8.585301398
4981,13.784788314
4986,6.153413856
4989,6.316422771
4992,5.722768363
4993,9.876554927
4994,10.128432796
4996,17.170602796
5001,4.292650699
5004,9.876554927
5005,10.380241669
5006,13.990510467
5010,27.752612947000003
5013,23.102459273
5018,21.939216404
5020,11.014922292000001
5023,12.584109054
5026,5.153538105
5027,5.722768363
5031,10.697569903000002
5035,6.014774739
5039,15.5634542
5049,5.292153929
5051,6.584074882
5056,5.584137011
5058,17.170912765
5062,22.592526768
5063,4.8616016
5065,5.405415974
5066,5.153538105
5069,5.931812567
5083,14.421031750000001
5086,9.87678771
5088,7.72518909
5096,16.420379672
5098,3.862594545
5102,6.183727411
5112,5.97467729
5116,9.015667521000001
5121,10.697611309
5124,24.645497966999997
5126,5.722768363
5130,65.621029895
5134,3.862594545
5140,50.787494747
5145,5.722768363
5160,4.974842946
5161,4.8616016
5165,5.153538105
5166,4.544373396
5167,18.170881124
5171,5.722768363
5175,10.453407128
5179,31.940103669
5184,17.019958194
5186,20.752861394999996
5192,3.862594545
5205,74.59608347300001
5207,5.722768363
5215,6.153413856
5216,6.014774739
5219,3.862594545
5220,5.722768363
5225,5.54404215
5239,16.558985148
5240,5.292153929
5241,5.584137011
5242,23.28864329
5243,5.304455557
5248,5.292153929
5251,8.155245244
5255,4.974842946
5257,5.292153929
5259,5.584137011
5261,9.697983919
5268,14.338691805
5279,14.08672522
5280,31.752923574000004
5281,39.222690864
5282,8.983813548
5289,4.974842946
5290,58.785828985
5305,5.292153929
5307,20.270430443000002
5311,3.862594545
5312,5.292153929
5314,4.154158974
5319,4.292650699
5322,4.723016822
5323,9.397761166
5327,10.697569903000002
5328,5.584137011
5338,20.722025228
5339,25.356812561999998
5341,3.862594545
5344,11.128184337
5349,8.406967941
5354,24.656308355
5356,12.269562486
5359,3.862594545
5361,29.907237890999994
5373,6.05244065
5378,8.585301398
5382,6.405333138
5387,17.519020173999998
5397,5.292153929
5399,5.781982259
5401,15.559150804000002
5403,6.316422771
5404,4.501535282
5406,6.153413856
5416,5.97467729
5417,21.398099329
5421,4.501535282
5425,4.723016822
5437,4.723016822
5439,13.560144344000001
5440,5.97467729
5443,8.406967941
5445,9.575878795
5446,15.629561436
5447,5.722768363
5449,5.722768363
5452,6.153413856
5453,8.861353514000001
5463,4.974842946
5466,23.96960752
5467,10.015170751
5468,30.909287139
5471,3.975670565
5475,19.575164352
5482,21.060331189000003
5484,28.273722371
5495,4.292650699
5499,5.292153929
5510,5.51868147
5520,7.72518909
5523,19.239811503000002
5525,4.292650699
5527,11.700859655
5534,10.558954079
5535,5.292153929
5536,4.974842946
5543,5.722768363
5546,5.405415974
5547,26.256865591000004
5549,15.876461787
5553,22.074903657
5556,4.974842946
5564,6.153413856
5569,3.862594545
5575,5.292153929
5577,5.405415974
5585,4.995209729
5593,13.637888219
5594,4.723016822
5595,10.632154043
5596,5.292153929
5597,16.737690655
5601,10.068338178
5612,5.657311097
5616,44.965299224999995
5618,55.443051875
5623,5.722768363
5627,5.722768363
5635,6.584074882
5636,14.261700128
5638,11.543081206
5641,15.228015903
5643,6.121545176
5650,6.629009152
5652,21.603792036
5659,6.153413856
5661,3.975670565
5662,6.153413856
5663,4.974842946
5671,4.154158974
5675,6.266691431
5681,13.30831822
5684,6.292054527
5686,35.023604381000006
5692,13.30831822
5694,15.769084402
5704,5.405415974
5706,11.697445652999999
5707,8.155245244
5711,5.08809119
5713,14.924528838
5717,9.596935874
5721,10.445692034
5725,52.43046687100001
5730,15.533900529
5734,16.310490488
5735,5.97467729
5741,10.016008401
5749,6.405333138
5753,5.292153929
5754,19.521680239
5756,6.292054527
5761,120.19421957200008
5762,5.292153929
5763,12.241385979
5767,4.974842946
5770,10.380327918999999
5774,15.629613181
5778,5.722768363
5788,5.621800638
5793,6.153413856
5809,17.284298753999998
5813,30.982779805999996
5815,13.877455327
5823,63.52964817699999
5831,11.380079460000001
5835,5.722768363
5854,8.585301398
5856,6.153413856
5857,5.501180385
5862,8.406967941
5865,16.337450400999998
5878,37.026810966
5881,5.07059257
5884,5.722768363
5890,8.585301398
5902,8.585611367
5903,10.52573391
5904,5.781982259
5905,9.7232032
5909,4.723016822
5914,5.153538105
5915,5.292153929
5918,18.583154588
5927,12.809908595
5929,5.836040761
5930,5.292153929
5936,6.153413856
5940,4.974842946
5942,5.781982259
5953,19.199687814999997
5956,6.014774739
5957,5.292153929
5958,46.359045381
5960,10.20154651
5961,6.362466936
5969,3.862594545
5970,47.621896001
5978,4.723016822
5988,60.097109786
5990,5.292153929
5993,4.071302059
5996,9.697859768
5997,6.405333138
6002,11.909567168999999
6013,5.292153929
6015,5.722768363
6025,11.014922292000001
6027,5.722768363
6029,6.087953139
6035,4.723016822
6040,5.292153929
6045,5.781982259
6048,6.657255871
6056,5.885770109
6060,6.153413856
6062,5.904598454
6066,6.153413856
6068,38.883581951
6073,5.836040761
6074,16.737504289
6080,8.585611367
6089,4.584447562
6092,10.65471849
6100,27.106630804999998
6101,5.501180385
6103,20.435457261
6105,34.652504797999995
6111,5.781982259
6113,5.722768363
6119,4.544373396
6121,5.885770109
6122,37.872952698
6123,14.738187573000001
6125,16.310800457
6132,33.131691376
6133,10.38025892
6140,37.161112839999994
6141,9.584804628
6142,9.015667521000001
6147,29.849057675999997
6157,9.584804628
6158,5.722768363
6161,17.168305089
6168,46.359045380999994
6171,30.817363472
6172,8.585611367
6173,7.72518909
6176,4.723016822
6177,3.862594545
6179,24.603574417999997
6188,9.519905642
6190,6.014774739
6191,20.465941564999998
6193,9.697859768
6194,4.292650699
6197,5.405415974
6200,5.722768363
6204,5.722768363
6210,31.760868668
6213,4.40582999
6215,5.931812567
6225,17.853001585
6231,14.464578915999999
6232,4.292650699
6233,8.155245244
6236,9.697983919
6237,9.446033644
6246,4.292650699
6249,18.302257204
6258,6.014774739
6260,5.292153929
6272,5.501180385
6278,23.857346121
6280,32.109435430999994
6287,5.405415974
6298,21.239119499
6302,4.351813812
6314,10.224197207
6315,5.501180385
6317,18.281515357
6324,17.598950582
6326,6.153413856
6332,31.339653262
6341,5.153538105
6348,11.876182219
6351,3.862594545
6353,4.723016822
6354,5.885770109
6357,4.544373396
6361,9.824804388
6365,22.891073452
6367,5.657311097
6373,4.723016822
6377,13.419497795
6379,19.63027563
6383,12.017839789
6385,10.876306468
6400,6.05244065
6401,5.292153929
6415,5.722768363
6417,13.30831822
6422,13.286586028
6427,5.501180385
6428,8.308317948
6429,5.657311097
6431,57.590162102
6435,22.216731912
6437,5.584137011
6438,10.697569903000002
6445,5.895255598
6447,15.241839821
6453,5.501180385
6454,5.722768363
6455,23.117618248
6462,5.153538105
6465,11.445536726
6467,8.446809673
6470,5.722768363
6479,4.071302059
6489,5.584137011
6492,3.862594545
6496,14.866406708
