uid,sum(loan_amount)
920,4.723016822
921,6.83599934
930,5.836040761
948,8.585301398
955,7.72518909
957,6.629009152
960,5.722768363
964,10.94946503
974,9.983552016
976,12.30682771
977,4.154158974
978,4.974842946
981,7.72518909
997,6.405333138
1000,68.86340148
1005,9.015667521
1011,5.722768363
1022,14.58716323
1023,6.153413856
1028,5.304455557
1032,10.26699688
1036,6.153413856
1044,23.14351901
1045,47.21124685
1046,6.212630577
1050,5.753080438
1062,29.69230138
1071,5.722768363
1072,47.07408338
1080,14.30842098
1098,4.974842946
1101,5.97467729
1102,3.862594545
1107,5.722768363
1111,20.3225729
1116,11.26683122
1119,6.153413856
1123,5.722768363
1125,5.405415974
1131,6.153413856
1132,10.38025892
1133,5.722768363
1139,11.77154022
1152,4.292650699
1166,5.405415974
1175,99.0559149
1176,20.26642883
1179,6.014774739
1190,59.98092633
1191,4.723016822
1192,16.5990593
1193,18.01067263
1194,15.85114941
1195,30.67023632
1205,4.974842946
1209,5.722768363
1216,9.268010519
1217,13.81186704
1219,4.723016822
1220,4.723016822
1229,14.42087659
1230,4.995209729
1238,11.44553673
1239,6.153413856
1240,4.723016822
1241,37.77374398
1244,5.722768363
1250,5.722768363
1254,10.30707621
1258,11.8508155
1259,15.88043433
1268,27.75829216
1270,10.6975699
1273,5.722768363
1275,6.087953139
1276,8.837437491
1279,18.89206729
1286,16.74054664
1306,9.455321149
1308,8.155245244
1312,5.292153929
1314,5.97467729
1317,5.405415974
1322,6.014774739
1324,5.292153929
1327,16.44790083
1328,9.363243269
1332,5.292153929
1337,10.81083195
1348,11.44553673
1350,4.723016822
1351,9.949685892
1355,12.99159647
1357,7.72518909
1358,11.26683122
1362,5.292153929
1369,11.01492229
1373,4.292650699
1377,11.70085966
1379,52.07768571
1382,23.75731682
1385,5.885770109
1387,21.3219985
1395,4.292650699
1396,8.519906193
1401,5.722768363
1402,11.44553673
1404,18.78660656
1409,5.405415974
1413,5.722768363
1430,8.585301398
1431,5.722768363
1435,18.71352729
1438,5.292153929
1443,11.00236077
1445,6.153413856
1452,8.585301398
1459,9.928628813
1465,4.691162849
1475,6.05244065
1478,5.153538105
1479,37.24719069
1484,11.58778364
1486,4.974842946
1488,3.862594545
1489,5.722768363
1497,6.405333138
1508,6.464550799
1513,11.69744565
1516,3.862594545
1518,9.267390218
1521,5.722768363
1524,3.862594545
1528,5.722768363
1529,5.292153929
1530,10.26732799
1539,5.722768363
1547,25.88080287
1556,5.722768363
1562,15.16880201
1563,17.19861716
1566,10.01541906
1577,31.07930453
1579,6.568344441
1586,4.292650699
1612,10.87629094
1614,13.33912655
1629,5.153538105
1633,5.292153929
1634,15.55946949
1638,5.292153929
1645,3.975670565
1649,5.722768363
1653,4.292650699
1656,31.55222688
1658,13.87773425
1660,6.05244065
1662,20.39934034
1667,5.292153929
1673,3.862594545
1687,10.26699688
1694,5.97467729
1698,5.722768363
1706,4.974842946
1712,5.292153929
1722,5.501180385
1725,21.39816826
1731,8.585301398
1735,13.44795745
1742,6.014774739
1752,6.153413856
1754,5.722768363
1759,9.015667521
1768,11.24145674
1775,9.307697079
1776,4.544373396
1783,4.723016822
1786,6.153413856
1787,4.071302059
1789,4.544373396
1804,13.12967479
1808,4.292650699
1809,3.862594545
1816,5.153538105
1819,26.06716244
1822,8.363952758
1823,3.975670565
1824,4.974842946
1827,4.974842946
1830,4.753317069
1833,14.10853434
1842,6.014774739
1844,14.76865037
1852,5.153538105
1855,12.06263043
1856,11.00236077
1857,5.052586821
1862,13.93697354
1863,23.24154023
1864,47.73128403
1866,9.446033644
1871,4.974842946
1873,5.722768363
1876,18.85229827
1877,4.292650699
1889,5.722768363
1892,14.34044725
1906,12.1281015
1913,4.292650699
1919,4.071302059
1926,5.657311097
1930,11.44553673
1931,4.974842946
1941,12.26956249
1946,11.44556779
1957,5.722768363
1962,16.33146214
1963,11.56396452
1964,8.406967941
1979,5.405415974
1980,29.18844259
1983,4.723016822
1985,8.794584598
1988,9.793609392
1989,6.643293014
2004,6.464550799
2009,4.455523524
2012,15.93959745
2014,5.292153929
2015,39.06422241
2020,5.226703564
2021,14.92452884
2025,6.292054527
2030,6.014774739
2035,6.153413856
2039,25.64634461
2040,4.544373396
2043,6.614389175
2048,22.98257724
2053,8.585611367
2055,4.974842946
2056,4.723016822
2064,6.014774739
2065,9.326694367
2067,10.30715383
2070,11.44553673
2073,5.97467729
2077,5.584137011
2079,4.292650699
2081,5.292153929
2085,4.544373396
2088,5.292153929
2089,4.723016822
2093,9.213956723
2096,28.58046637
2105,7.83826511
2106,6.405333138
2109,5.722768363
2117,16.83345716
2120,6.405333138
2122,5.405415974
2125,4.723016822
2132,5.97467729
2135,5.722768363
2142,4.351813812
2144,6.183727411
2158,23.53753052
2161,28.61384182
2163,9.363243269
2164,5.292153929
2180,3.862594545
2185,4.974842946
2186,23.17556727
2191,21.57679446
2199,29.18906252
2201,4.974842946
2207,5.405415974
2209,9.697859768
2213,13.63359793
2214,4.974842946
2222,41.11079915
2228,11.87934806
2235,5.722768363
2236,5.292153929
2248,13.12967479
2251,17.76484963
2266,5.722768363
2270,10.20154651
2277,3.862594545
2278,3.862594545
2279,14.87695856
2280,5.198462624
2289,12.44789594
2296,6.584074882
2297,4.836247821
2302,19.95173639
2303,4.974842946
2308,5.781982259
2309,13.56014434
2312,6.464550799
2319,4.974842946
2322,12.42236625
2331,6.425705932
2332,11.38017608
2336,10.58430786
2343,3.975670565
2352,12.8779521
2354,21.98874165
2355,3.862594545
2359,6.153413856
2362,8.837437491
2364,12.53338286
2369,3.862594545
2382,3.862594545
2383,30.4761887
2384,13.22605053
2392,4.723016822
2408,6.405333138
2410,5.781982259
2417,32.96165357
2418,5.722768363
2419,5.657311097
2420,4.974842946
2428,34.58252928
2429,6.895217943
2442,5.722768363
2445,19.85620817
2446,15.14497157
2461,4.723016822
2465,5.405415974
2471,42.74819638
2475,15.45037818
2484,5.153538105
2485,5.722768363
2486,5.292153929
2488,3.862594545
2491,12.38250074
2492,4.974842946
2493,6.153413856
2501,17.50812228
2510,4.292650699
2521,11.01492229
2532,6.212630577
2546,5.722768363
2547,108.1526473
2553,4.723016822
2555,11.60853847
2556,5.584137011
2559,5.722768363
2561,5.722768363
2574,9.876554927
2580,12.87826207
2582,15.45037818
2583,12.47933378
2590,8.585301398
2591,65.42909269
2604,3.862594545
2606,4.455523524
2615,16.87993756
2620,6.266691431
2623,5.292153929
2624,44.19584063
2631,5.501180385
2632,9.154748474
2646,5.781982259
2651,15.59923014
2662,19.78616493
2663,40.74197438
2672,17.16830509
2673,6.153413856
2684,5.722768363
2686,22.89107345
2690,10.79336093
2695,3.862594545
2702,8.837024095
2705,6.014774739
2707,5.501180385
2712,53.26132543
2716,5.501180385
2719,9.268010519
2724,6.153413856
2729,5.501180385
2735,4.292650699
2737,6.153413856
2738,7.72518909
2741,6.153413856
2742,17.16833615
2746,11.16827402
2747,5.292153929
2749,16.51610268
2754,18.89991225
2762,23.63483331
2764,4.292650699
2769,4.544373396
2774,7.72518909
2780,4.836247821
2794,12.81066628
2796,5.722768363
2801,26.72180095
2802,14.42087659
2806,10.30715383
2812,4.974842946
2813,4.622092928
2814,10.81083195
2817,6.153413856
2819,5.292153929
2822,6.014774739
2827,6.405333138
2828,6.153413856
2830,17.67446159
2831,6.292054527
2844,4.292650699
2853,5.722768363
2855,11.44553673
2857,6.464550799
2860,4.292650699
2865,13.81238392
2869,14.9900137
2878,32.41101015
2879,5.584137011
2894,17.28673288
2896,5.722768363
2898,15.42053498
2901,11.69744565
2904,6.722718659
2911,18.35624044
2922,6.014774739
2928,6.722718659
2930,5.836040761
2932,30.2767584
2937,4.071302059
2939,5.722768363
2942,11.81393568
2949,10.81083195
2954,5.781982259
2957,11.56396452
2958,22.28434049
2960,4.723016822
2971,9.585362908
2973,33.75422785
2983,5.292153929
2995,18.33279264
3004,4.40582999
3006,4.544373396
3015,10.30715383
3017,8.155245244
3019,5.722768363
3024,6.584074882
3032,39.26097444
3034,5.722768363
3035,10.58430786
3039,9.698066673
3042,23.09056915
3050,15.03009303
3054,6.684274102
3057,11.26683122
3059,5.781982259
3060,34.30267645
3065,10.75395413
3073,6.584074882
3076,17.16830509
3077,29.13130769
3078,4.292650699
3085,11.01492229
3086,5.405415974
3091,5.405415974
3094,24.37056248
3104,5.885770109
3111,12.00731529
3116,5.153538105
3130,14.16943841
3131,7.72518909
3132,5.836040761
3135,5.240356826
3137,45.8248718
3140,17.16830509
3144,5.405415974
3145,5.722768363
3146,5.722768363
3147,26.86970279
3150,13.56014434
3156,5.722768363
3157,5.722768363
3169,5.405415974
3174,4.974842946
3180,15.45037818
3184,3.862594545
3203,65.46257018
3206,6.153413856
3208,22.30727062
3211,4.974842946
3216,10.22446327
3217,16.77168816
3218,8.214408357
3220,3.975670565
3227,5.292153929
3234,3.862594545
3236,53.02847902
3238,5.722768363
3247,4.723016822
3256,19.14389341
3258,5.292153929
3262,8.933187115
3265,4.723016822
3267,3.862594545
3271,10.07463296
3272,13.18928891
3274,26.6697961
3280,5.74113247
3284,5.643349495
3290,12.01783979
3293,6.405333138
3294,10.3627465
3301,21.03319734
3305,11.44553673
3309,4.974842946
3311,5.292153929
3326,6.240248782
3328,13.35799626
3331,16.30707622
3341,10.17570304
3350,6.153413856
3369,46.56718386
3377,16.74054664
3391,5.722768363
3392,5.584137011
3394,5.292153929
3401,5.405415974
3405,10.22419721
3406,12.87826207
3407,9.446033644
3410,10.74540229
3412,32.62129095
3419,34.34291877
3424,5.722768363
3431,5.584137011
3433,5.710216983
3451,9.446188804
3452,5.153538105
3453,162.2289709
3454,6.153413856
3455,5.722768363
3465,74.73887746
3474,5.657311097
3475,9.015667521
3476,5.722768363
3483,4.723016822
3488,38.73637319
3492,3.862594545
3496,20.00514288
3497,5.584137011
3510,9.446188804
3520,6.464550799
3527,26.49497122
3531,3.862594545
3541,5.722768363
3546,31.50982581
3549,5.722768363
3551,4.292650699
3554,20.27042531
3556,5.722768363
3570,11.01492229
3572,136.4967992
3574,6.014774739
3580,20.42083518
3585,29.1696096
3588,5.722768363
3590,4.40582999
3591,40.34617007
3594,5.292153929
3598,5.405415974
3611,4.723016822
3614,11.50475062
3615,3.862594545
3621,5.722768363
3623,5.722768363
3624,5.885770109
3627,4.723016822
3631,24.03567958
3636,8.585301398
3641,21.4031711
3643,10.26699688
3653,5.836040761
3654,4.544373396
3656,5.292153929
3665,11.01492229
3667,6.292054527
3668,5.722768363
3671,9.154748474
3683,15.16895717
3689,73.81935251
3691,24.31113872
3700,5.405415974
3701,6.153413856
3704,7.72518909
3705,3.862594545
3708,5.153538105
3714,10.87630647
3717,9.949961796
3719,4.544373396
3724,11.12818434
3725,11.99242408
3736,5.722768363
3737,17.59895058
3738,4.544373396
3739,8.585301398
3744,5.722768363
3745,3.862594545
3752,15.45037818
3758,7.933896604
3759,4.657587153
3760,13.22583781
3768,5.292153929
3769,22.89107345
3777,5.722768363
3778,5.292153929
3780,10.38032792
3782,6.014774739
3783,5.781982259
3789,3.862594545
3791,9.87678771
3792,7.72518909
3802,6.405333138
3803,7.95134113
3808,11.94935458
3810,4.974842946
3811,15.65908569
3812,12.44820591
3813,4.622092928
3819,8.560118127
3820,29.64611785
3823,5.931812567
3824,4.723016822
3828,9.088746792
3829,17.28445391
3837,8.877098261
3839,16.63674851
3847,8.837024095
3851,6.153413856
3854,5.97467729
3855,8.585301398
3859,5.97467729
3861,15.59923014
3865,9.43036647
3874,25.53509211
3875,4.657587153
3882,6.153413856
3884,5.97467729
3893,8.155245244
3902,3.975670565
3906,5.292153929
3907,5.405415974
3908,19.92221214
3909,3.862594545
3919,13.49470318
3924,5.722768363
3926,19.99512141
3937,8.155245244
3939,34.44988258
3940,5.405415974
3942,12.34728202
3945,5.034043668
3946,6.722718659
3952,8.155245244
3953,17.04885866
3961,3.862594545
3967,53.79983949
3969,4.292650699
3982,5.722768363
3983,17.11784079
3984,4.292650699
3986,5.722768363
3987,4.544373396
3988,16.85439776
3993,5.584137011
4002,11.30690537
4006,9.584618422
4011,5.97467729
4014,7.933896604
4015,5.836040761
4016,10.65471849
4024,5.722768363
4025,5.722768363
4026,6.014774739
4027,5.781982259
4028,10.31765942
4029,5.931812567
4033,5.153538105
4036,5.292153929
4042,5.722768363
4045,4.292650699
4058,5.657311097
4059,6.014774739
4064,5.657311097
4076,16.31080046
4077,21.89123653
4082,4.292650699
4096,5.292153929
4099,25.40006407
4102,4.723016822
4103,6.405333138
4107,5.153538105
4108,11.31462219
4114,20.33595786
4117,9.836444546
4122,5.753080438
4123,13.30831822
4129,22.67209315
4130,4.292650699
4131,5.722768363
4133,32.85222911
4138,6.405333138
4140,27.12008183
4141,6.014774739
4142,15.67241285
4144,27.97443506
4151,5.97467729
4154,11.87618222
4155,4.974842946
4163,4.292650699
4164,13.73868434
4170,11.44553673
4179,19.31297272
4180,4.974842946
4188,6.584074882
4189,20.17308503
4193,9.484395183
4194,18.55878634
4195,18.30881457
4196,17.17091277
4204,23.50601141
4210,6.014774739
4221,5.014930043
4225,11.12818434
4233,19.90014731
4236,11.01492229
4239,5.722768363
4246,9.015667521
4261,8.155245244
4274,5.722768363
4275,5.584137011
4284,4.292650699
4286,11.20594039
4288,9.446033644
4290,11.94935458
4294,15.98972383
4305,18.46024157
4309,25.25097536
4311,8.155245244
4348,5.781982259
4352,5.405415974
4356,5.137811248
4369,4.723016822
4370,4.723016822
4373,5.405415974
4374,16.10305834
4376,10.26699688
4380,51.48167718
4384,5.722768363
4386,6.464550799
4388,5.07059257
4391,19.19968782
4408,4.723016822
4410,10.58430786
4413,22.65358313
4414,8.046972624
4419,5.292153929
4423,17.85300159
4427,4.8616016
4429,5.722768363
4432,8.724196145
4436,9.836444546
4437,5.584137011
4447,30.94311305
4455,17.88119081
4458,4.292650699
4459,31.36644179
4467,16.85393263
4473,25.76769053
4498,7.72518909
4507,12.69961864
4509,5.07059257
4516,5.292153929
4521,5.292153929
4524,4.974842946
4528,3.862594545
4530,6.153413856
4531,5.584137011
4546,43.06256785
4548,11.12818434
4552,13.56004092
4554,4.584447562
4557,7.72518909
4559,9.949961796
4565,24.43492921
4572,4.723016822
4575,19.99020008
4580,10.30707621
4581,11.44553673
4583,27.77514964
4592,9.224640752
4595,13.73914947
4596,4.723016822
4598,15.03009303
4601,13.13008819
4603,4.544373396
4604,9.585362908
4605,5.45514134
4609,11.01492229
4611,8.155245244
4618,10.55895408
4623,6.153413856
4624,11.86362513
4625,11.44553673
4637,7.72518909
4638,5.722768363
4641,4.501535282
4647,20.17308503
4649,5.153538105
4656,5.405415974
4658,6.014774739
4661,16.99257931
4666,5.722768363
4667,31.1613198
4669,6.014774739
4677,57.51677286
4681,5.292153929
4684,5.710216983
4698,16.73769066
4701,11.69744565
4702,27.82866501
4712,19.78621322
4719,5.722768363
4725,4.544373396
4727,19.82624082
4730,5.501180385
4733,5.722768363
4737,14.94952257
4739,5.153538105
4744,9.36377493
4748,41.41796689
4758,9.836444546
4760,8.363952758
4761,9.90461151
4764,5.292153929
4766,12.81066628
4767,5.584137011
4778,4.071302059
4783,9.560633991
4788,7.72518909
4790,5.292153929
4792,4.723016822
4797,20.42480773
4798,23.68909401
4800,10.58430786
4809,5.722768363
4818,5.722768363
4823,6.316422771
4832,11.01492229
4838,6.405333138
4862,12.56112692
4869,5.97467729
4873,4.657587153
4876,5.292153929
4884,8.406967941
4892,23.68837023
4905,5.722768363
4907,5.153538105
4909,4.455523524
4910,45.48117113
4916,13.12967479
4918,5.722768363
4924,5.781982259
4928,5.722768363
4931,5.722768363
4933,4.974842946
4938,12.44789594
4944,4.836247821
4946,5.292153929
4955,10.6975699
4964,23.14465934
4966,4.544373396
4970,22.16851631
4973,17.68296606
4978,7.72518909
4981,4.351813812
4982,5.781982259
4989,6.316422771
4993,4.292650699
4996,17.1706028
5000,5.292153929
5001,4.154158974
5004,9.267390218
5005,8.837437491
5006,13.99051047
5010,32.97667037
5013,8.585301398
5014,6.464550799
5015,6.781937074
5018,4.753317069
5031,5.304455557
5036,5.722768363
5039,8.585611367
5046,3.862594545
5055,6.153413856
5058,21.98072806
5062,6.05244065
5063,13.51740224
5077,5.292153929
5083,13.30831822
5086,14.30833316
5087,6.405333138
5096,11.65458093
5098,7.72518909
5101,12.8779521
5121,5.722768363
5124,3.862594545
5130,11.49345538
5140,19.64754566
5142,5.501180385
5145,5.722768363
5153,11.87618222
5160,5.722768363
5161,12.44820591
5163,6.266691431
5166,3.862594545
5167,18.42224212
5179,4.544373396
5184,23.80196159
5186,10.26699688
5192,4.292650699
5199,5.836040761
5205,51.3829085
5214,12.38263851
5225,5.54404215
5232,6.584074882
5239,5.292153929
5241,4.723016822
5242,11.58778364
5243,13.30890745
5251,8.585611367
5257,11.9494098
5261,8.585611367
5268,14.94511392
5274,14.4287101
5279,9.446033644
5280,37.90630637
5281,35.59008209
5282,5.781982259
5283,5.722768363
5289,4.723016822
5290,12.8779521
5294,5.405415974
5304,4.292650699
5307,10.1284328
5312,4.292650699
5314,9.405974996
5319,4.292650699
5322,4.974842946
5327,10.6975699
5329,5.584137011
5334,6.405333138
5335,10.40564375
5336,5.722768363
5337,14.92452884
5338,4.723016822
5341,4.836247821
5344,16.8509527
5354,17.35934602
5356,8.447042107
5361,28.18639334
5373,4.154158974
5381,13.30831822
5382,6.153413856
5386,4.292650699
5387,15.5634542
5399,5.781982259
5401,9.267493645
5403,28.58867436
5404,8.615911614
5406,6.153413856
5417,17.24399204
5426,3.862594545
5439,4.723016822
5440,5.97467729
5442,3.862594545
5443,8.155245244
5445,5.266794974
5446,15.62956144
5447,11.22394875
5452,6.153413856
5453,4.782208137
5457,5.722768363
5462,5.292153929
5463,4.292650699
5466,5.183845743
5468,21.4632535
5471,3.975670565
5473,9.015667521
5475,28.52489392
5484,29.30568031
5489,4.974842946
5495,5.722768363
5505,12.02954948
5520,7.72518909
5525,4.292650699
5527,21.20587792
5531,4.544373396
5533,4.723016822
5534,5.153538105
5546,5.405415974
5547,10.58430786
5549,31.75292357
5553,16.75241103
5558,5.292153929
5569,5.405415974
5570,4.974842946
5575,4.544373396
5577,5.405415974
5585,4.292650699
5593,8.877098261
5594,4.723016822
5595,20.63166878
5597,31.54885739
5612,5.657311097
5615,11.44553673
5616,52.91288916
5618,20.96544237
5619,6.153413856
5620,4.071302059
5621,4.071302059
5623,5.722768363
5626,6.153413856
5631,5.781982259
5632,5.885770109
5636,30.46845561
5638,6.212630577
5650,6.629009152
5652,5.07059257
5658,14.67270271
5661,3.862594545
5662,6.153413856
5663,4.40582999
5670,4.292650699
5681,4.723016822
5684,12.26673182
5686,36.31449621
5687,4.974842946
5692,12.8779521
5694,9.816209045
5704,5.722768363
5711,5.07059257
5713,14.92452884
5715,5.292153929
5717,13.67337532
5720,4.974842946
5721,5.657311097
5725,47.59545937
5728,5.722768363
5730,4.974842946
5734,19.74302888
5741,15.67255256
5743,5.621800638
5747,5.657311097
5749,6.405333138
5754,24.89579189
5761,56.23482521
5767,5.722768363
5774,26.21392104
5778,5.722768363
5788,8.155245244
5793,12.30682771
5794,6.212630577
5798,23.82714122
5813,16.56221319
5815,5.292153929
5823,63.52964818
5826,5.722768363
5835,5.722768363
5840,10.97913689
5845,5.292153929
5854,24.85635318
5861,10.98955299
5866,10.58430786
5877,6.121545176
5878,24.03567958
5886,5.292153929
5890,4.292650699
5895,5.657311097
5898,10.60878693
5903,5.292153929
5905,4.8616016
5909,4.723016822
5924,5.722768363
5927,12.26956249
5930,5.292153929
5940,13.56241538
5941,4.292650699
5947,8.936367111
5952,5.722768363
5953,15.6187957
5956,6.014774739
5958,45.49893307
5960,5.501180385
5964,11.38695049
5968,6.266691431
5969,4.885961244
5970,29.07694582
5973,16.32220018
5988,29.61849874
5993,4.071302059
5995,5.836040761
5996,9.949685892
6002,4.292650699
6012,3.862594545
6022,5.722768363
6026,3.862594545
6040,23.58852156
6043,5.781982259
6048,28.47521046
6051,6.153413856
6059,5.722768363
6068,38.88358195
6073,5.836040761
6074,5.279603817
6078,5.722768363
6080,8.553757394
6083,5.292153929
6089,9.128846812
6097,5.292153929
6100,10.04555378
6101,5.153538105
6103,20.43545726
6105,22.38317706
6113,5.97467729
6115,6.643293014
6119,4.544373396
6123,9.446033644
6125,3.862594545
6132,4.723016822
6133,5.405415974
6137,13.16814976
6140,23.44996849
6142,4.292650699
6145,5.781982259
6147,14.92452884
6157,9.446033644
6158,12.16820024
6161,51.50491527
6168,33.48109328
6169,9.697859768
6171,28.94955662
6172,12.56107523
6173,4.292650699
6176,8.155245244
6177,3.862594545
6179,9.113216738
6182,6.153413856
6186,4.292650699
6191,50.98480641
6192,6.014774739
6194,14.0158539
6196,13.92499461
6197,4.292650699
6204,15.67273016
6210,32.59129259
6213,26.8926627
6215,5.931812567
6225,32.70419292
6231,5.535703078
6232,7.72518909
6233,8.406967941
6236,4.501535282
6249,22.62401507
6258,12.02954948
6278,12.87826207
6280,29.87053141
6281,4.071302059
6287,5.405415974
6298,4.723016822
6300,6.014774739
6302,4.154158974
6306,5.722768363
6315,5.153538105
6317,16.89108121
6320,6.153413856
6321,5.722768363
6324,20.57421798
6326,6.153413856
6332,26.86866911
6348,5.722768363
6354,5.885770109
6355,13.26856954
6357,8.155245244
6360,5.292153929
6361,13.67319435
6365,33.45002753
6368,5.153538105
6373,8.644464511
6377,18.34229043
6379,21.14673828
6381,5.836040761
6383,4.227255494
6385,5.931812567
6387,9.015667521
6395,4.544373396
6401,4.292650699
6415,5.722768363
6426,6.316422771
6427,5.501180385
6428,4.154158974
6431,40.34679
6437,5.584137011
6441,4.974842946
6447,4.292650699
6453,5.722768363
6455,17.39484989
6457,6.405333138
6458,5.722768363
6462,26.32215382
6465,5.722768363
6467,9.446188804
6468,5.722768363
6477,9.088746792
6479,4.071302059
6480,15.16894164
6483,10.38032792
6486,11.44553673
6492,12.50705906
6496,38.80430758
6497,12.81066628
6499,23.61508411
6505,4.292650699
6507,9.914246857
6509,6.014774739
6513,6.153413856
6520,14.4375475
6524,11.0853174
6533,12.00519866
6537,25.75698926
6539,5.292153929
6541,8.837024095
6545,5.584137011
6553,15.86779321
6555,9.267493645
6556,3.862594545
6559,19.2826851
6577,21.98878014
6582,41.02271325
6587,5.722768363
6592,22.1955734
6600,6.405333138
6603,8.585301398
6605,33.83086884
6610,5.501180385
6617,5.07059257
6629,4.292650699
6645,8.585301398
6646,16.0299222
6647,68.77913326
6650,4.8616016
6651,54.02311633
6657,25.10478103
6677,24.8306894
6689,4.723016822
6690,19.50038094
6694,14.55970967
6698,5.97467729
6703,9.697911501
6720,5.722768363
6735,6.209800018
6743,20.19927382
6744,3.862594545
6749,56.17866517
6752,6.087953139
6753,13.16814976
6766,8.406967941
6769,11.44553673
6770,35.77150868
6776,8.585301398
6777,30.0966317
6779,8.585611367
6782,5.501180385
6783,6.362466936
6788,6.153413856
6789,8.155245244
6801,8.406967941
6804,10.70272436
6806,5.657311097
6812,5.885770109
6816,5.722768363
6817,5.722768363
6819,10.66529955
6820,4.809815297
6830,12.42526115
6835,6.153413856
6840,15.61850958
6843,3.862594545
6851,10.87630647
6854,6.584074882
6855,10.30707621
6858,11.01492229
6861,12.02954948
6863,17.03242104
6879,13.56014434
6882,8.585301398
6889,6.153413856
6890,6.153413856
6900,5.292153929
6901,6.153413856
6905,4.544373396
6907,8.214408357
6912,13.08696958
6917,4.292650699
6926,4.974842946
6927,6.405333138
6929,12.87826207
6932,5.722768363
6945,23.61508411
6946,6.316422771
6947,5.722768363
6951,6.153413856
6956,11.1282568
6962,5.034043668
6974,8.585611367
6978,9.697859768
6983,5.722768363
6984,4.723016822
6986,7.72518909
6990,10.26699688
6994,6.087953139
6995,5.931812567
7001,10.2312227
7007,6.153413856
7010,3.862594545
7012,30.16636866
7014,10.06094159
7018,8.933187115
7020,46.35113454
7030,5.405415974
7036,10.38024167
7039,11.30695196
7047,5.781982259
7061,11.16827402
7067,3.975670565
7069,4.544373396
7073,6.405333138
7076,10.04632196
7087,5.292153929
7094,7.72518909
7104,3.862594545
7105,4.974842946
7110,5.51868147
7111,23.39648546
7114,4.723016822
7121,18.46024157
7124,18.08401607
7135,5.97467729
7140,14.6727579
7142,13.58480361
7154,11.42017777
7161,5.292153929
7173,20.87118888
7181,6.895217943
7188,4.8616016
7189,5.153538105
7194,5.722768363
7195,12.77733817
7196,13.50660742
7201,15.59957937
7202,5.405415974
7204,6.722718659
7209,4.292650699
7212,4.723016822
7219,5.722768363
7228,5.292153929
7229,5.722768363
7233,6.153413856
7234,5.153538105
7236,4.723016822
7238,12.73748874
7239,6.292054527
7240,42.92650699
7247,22.53085412
7254,21.28492004
