uid,sum(loan_amount)
3488,70.59403776799999
3492,27.510389309
3496,15.785674894
3508,6.070450575
3520,6.464550799
3527,5.781982259
3538,6.584074882
3541,5.722768363
3543,21.141820051
3547,6.722718659
3552,5.885770109
3566,5.885770109
3572,79.97161874599998
3585,19.876958729000002
3590,10.396925248
3591,21.463253495
3594,4.974842946
3612,6.014774739
3615,7.72518909
3616,5.153538105
3621,5.722768363
3624,4.974842946
3626,5.836040761
3627,4.723016822
3631,34.942002499999994
3641,4.723016822
3643,15.030093032
3654,5.722768363
3656,10.989552985
3665,4.292650699
3668,3.862594545
3671,5.292153929
3673,6.240248782
3683,10.38025892
3688,3.862594545
3691,18.412260983
3700,11.697445652999999
3701,6.33987127
3702,10.445785185
3705,10.737675116
3706,5.722768363
3712,5.584137011
3714,14.288142286
3717,4.292650699
3718,6.240248782
3719,5.121675962
3721,4.544373396
3724,5.722768363
3725,3.862594545
3728,5.153538105
3730,15.45037818
3742,5.292153929
3743,5.722768363
3752,13.447399173
3758,8.155245244
3760,8.447042107
3761,6.153413856
3763,21.203458618
3769,11.876182219
3774,3.862594545
3775,4.723016822
3776,15.281919156
3777,5.722768363
3778,6.153413856
3780,5.153538105
3782,6.014774739
3783,15.629613181
3787,5.292153929
3792,4.292650699
3800,5.405415974
3803,10.015170751
3808,15.924363182
3811,4.292650699
3812,4.8616016
3813,4.974842946
3820,55.850288920000004
3823,5.931812567
3828,13.129674794
3829,4.351813812
3839,5.405415974
3840,4.974842946
3850,5.722768363
3851,6.153413856
3854,6.405333138
3855,4.544373396
3856,10.584307858
3859,11.876182219
3861,21.004671991
3865,10.810831948
3870,15.851108008
3874,25.979651208999996
3875,4.657587153
3876,5.722768363
3882,11.266831219
3897,3.862594545
3900,4.974842946
3902,12.303713401
3906,10.584307858
3908,15.629561436
3909,14.307821450000002
3910,3.862594545
3911,6.292054527
3919,4.723016822
3920,40.597946389
3924,20.461483617
3926,39.49645687099999
3939,34.449882576
3945,4.544373396
3952,15.168708856
3953,28.638212209
3957,5.405415974
3961,4.292650699
3967,24.406638787
3969,5.292153929
3971,6.153413856
3973,5.657311097
3974,5.153538105
3979,4.723016822
3983,10.445692034
3986,5.722768363
3987,4.974842946
3988,57.61028423300001
3991,9.697859768
3996,6.087953139
4002,16.992579308
4014,13.169826495
4015,4.723016822
4016,15.629561436
4025,4.723016822
4035,5.781982259
4043,3.862594545
4046,5.836040761
4048,4.292650699
4059,6.014774739
4073,5.657311097
4076,3.862594545
4077,12.393662638
4081,5.722768363
4085,4.544373396
4089,5.836040761
4095,4.723016822
4099,14.153351462
4107,6.183727411
4112,3.975670565
4123,13.30831822
4127,4.974842946
4129,28.046970922
4131,4.723016822
4133,5.292153929
4140,13.40572691
4142,5.584137011
4156,5.584137011
4163,5.405415974
4164,5.153538105
4168,9.698066673
4169,15.241839821
4170,5.722768363
4179,21.894239556000002
4181,4.909401781
4186,5.292153929
4189,24.327244006999997
4193,5.690901317
4194,30.825518161
4196,5.153538105
4200,9.01613265
4204,15.264735262999999
4207,4.723016822
4209,4.723016822
4224,5.153538105
4225,10.697569903000002
4226,6.014774739
4232,5.722768363
4233,15.105303015
4240,13.699121869999999
4247,5.722768363
4249,3.862594545
4263,4.292650699
4265,5.722768363
4267,5.97467729
4271,32.432495844
4272,4.974842946
4275,5.292153929
4288,25.337246864999997
4289,6.153413856
4294,21.395139806000003
4304,6.153413856
4309,37.896136382
4326,6.405333138
4332,5.501180385
4337,5.153538105
4340,6.405333138
4343,4.974842946
4347,8.155245244
4352,13.534935208
4353,21.939521666
4370,4.292650699
4373,4.974842946
4374,10.128381051
4377,5.153538105
4380,50.592947785
4395,5.931812567
4396,19.891725678
4407,10.266996875
4408,4.753317069
4410,18.823054583
4413,14.746057827000001
4414,3.862594545
4423,4.292650699
4427,10.266996875
4429,5.584137011
4439,16.310490488
4447,25.476382604999998
4456,9.836444546
4459,22.176200601
4473,25.767690525
4478,5.54404215
4479,5.153538105
4496,10.266996875
4500,5.405415974
4502,11.177924038
4507,5.501180385
4508,5.07059257
4513,11.00237218
4514,4.723016822
4524,4.292650699
4530,21.143758667
4531,10.38025892
4546,4.723016822
4548,5.885770109
4552,33.971087649
4554,22.215967606999996
4555,6.445431881
4558,17.989510533
4559,38.062080015
4566,6.584074882
4575,16.248475654
4580,34.174038189
4583,23.845919948
4593,5.292153929
4595,15.737845963000002
4596,4.723016822
4598,10.876306468
4603,3.862594545
4604,5.97467729
4605,10.470056455
4609,5.153538105
4611,8.932903659
4612,5.657311097
4619,7.72518909
4622,3.862594545
4624,6.05244065
4625,5.722768363
4632,4.974842946
4635,7.72518909
4636,5.292153929
4637,8.724196145
4638,4.723016822
4641,12.877952097000001
4647,7.72518909
4648,5.722768363
4649,8.155245244
4653,5.07059257
4663,8.837272165
4667,32.477555064
4669,6.014774739
4672,5.722768363
4677,75.547487966
4684,8.748555789
4686,4.974842946
4688,4.974842946
4702,5.722768363
4704,5.405415974
4712,4.40582999
4713,3.862594545
4725,14.876958557000002
4727,4.292650699
4730,15.960403067000001
4734,16.737690655
4737,11.493351858
4744,19.433667679
4748,9.267493645
4749,5.292153929
4753,5.292153929
4758,24.49352378
4760,3.975670565
4764,5.722768363
4770,4.723016822
4771,4.723016822
4774,16.827940163
4783,5.1688767
4797,45.977520801
4798,5.722768363
4799,5.292153929
4809,5.07059257
4830,5.384355326
4836,4.723016822
4861,11.844313539
4862,9.015667521000001
4866,11.876182219
4876,5.07059257
4881,4.974842946
4892,44.010710347
4893,4.974842946
4896,10.074632958
4902,4.292650699
4905,5.722768363
4907,4.723016822
4908,13.738684343000001
4910,61.333517531999995
4916,8.794185981
4923,5.405415974
4924,17.345946777
4925,5.716524366
4926,10.697569903000002
4928,11.515955124
4944,16.888195726
4946,5.292153929
4947,4.292650699
4955,11.014922292000001
4957,10.30757283
4964,44.97300277899999
4966,12.017839789
4973,10.949465026
4981,13.768925500000002
4985,4.544373396
4989,6.316422771
4990,6.266691431
4993,4.544373396
4994,5.405415974
4996,24.895791886
5001,3.862594545
5004,10.632154043
5006,14.612018838
5008,13.70683037
5010,6.153413856
5013,16.949254156000002
5014,12.039183965
5018,6.153413856
5021,5.153538105
5023,12.584109054
5024,5.781982259
5028,5.722768363
5039,4.657587153
5046,8.585611367
5051,12.306827712
5052,4.974842946
5056,5.501180385
5058,7.72518909
5061,5.501180385
5063,9.671416897
5077,4.723016822
5079,5.292153929
5083,28.338100931999996
5084,8.406967941
5086,27.908045128999998
5092,5.153538105
5096,20.257115628999998
5098,4.974842946
5102,6.183727411
5121,5.885770109
5124,3.975670565
5129,14.532013582
5130,33.044766876000004
5140,20.017773228
5145,5.722768363
5153,12.558746994
5155,4.071302059
5160,5.885770109
5161,4.292650699
5171,11.12819469
5172,5.722768363
5174,5.292153929
5179,5.292153929
5184,5.809599236
5192,14.521325822999998
5200,4.154158974
5201,5.226703564
5205,17.206365873
5207,4.974842946
5213,4.071302059
5214,21.536642735
5225,15.725377592
5232,6.153413856
5239,14.421031750000001
5240,4.974842946
5241,14.242612495
5242,12.620473247
5243,13.471572611
5246,4.351813812
5251,12.447895943
5261,9.984139721
5274,5.501180385
5279,16.740856611
5280,31.752923574000004
5281,13.30831822
5282,21.537469527
5290,9.405974996000001
5291,10.793334313999999
5307,10.876306468
5311,3.862594545
5312,9.949685892
5315,9.836444546
5319,5.292153929
5330,11.014922292000001
5334,6.405333138
5335,10.015170751
5338,5.722768363
5339,4.292650699
5340,13.990510467
5342,11.55884536
5354,5.07059257
5355,5.266794974
5357,5.292153929
5359,14.459408590999999
5361,27.907734808999997
5367,5.584137011
5371,4.974842946
5372,5.292153929
5378,4.292650699
5381,18.892067288
5382,6.010879453
5387,17.852691616
5392,43.178849625
5399,5.781982259
5401,10.128691459999999
5404,8.907365272
5406,5.292153929
5417,9.519216342
5421,9.906951256
5425,4.292650699
5432,5.240356826
5434,11.014922292000001
5437,13.990510467
5439,10.997308913000001
5443,20.888559610999998
5445,12.740119133
5447,10.697611309
5452,6.240248782
5453,19.254335233
5462,10.520800479
5466,6.153413856
5468,12.877952097000001
5471,3.862594545
5473,12.017839789
5475,43.619263894
5484,16.089141848
5488,42.758977521999995
5495,9.747792039
5508,5.722768363
5518,8.585301398
5521,5.405415974
5523,10.697569903000002
5531,4.501535282
5534,10.445692034
5538,9.267493645
5543,5.836040761
5546,5.405415974
5549,20.851304733000003
5553,27.697787107000003
5558,10.015170751
5569,9.836692849
5594,4.723016822
5596,11.445567785000001
5597,10.608672279
5612,10.380327918999999
5616,52.563254369999996
5618,28.613841815
5620,6.026316181
5627,4.723016822
5632,11.380093264
5636,10.584307858
5638,11.014922292000001
5639,4.292650699
5650,6.629009152
5652,10.852542563
5661,13.797847456
5662,6.153413856
5681,10.712118478
5684,24.059995128
5692,4.723016822
5706,12.445468383000001
5707,5.07059257
5709,5.292153929
5711,10.297296134
5713,11.314622194
5721,11.314622194
5725,60.76464900100001
5730,10.476085432000001
5735,5.394974879
5741,9.414326661
5746,9.166466324
5747,5.657311097
5749,6.405333138
5753,18.534883863
5754,9.015667521000001
5756,6.266691431
5761,98.73096607700005
5762,5.292153929
5772,5.722768363
5774,20.322246960999998
5778,11.445536726
5780,18.142904712
5785,5.722768363
5788,8.155245244
5793,6.183727411
5809,12.435431886
5813,40.552548357
5815,11.008678295
5818,20.395471076999996
5823,39.998653869
5828,14.559647574
5835,5.722768363
5841,4.8616016
5854,9.01613265
5861,11.380079460000001
5862,9.906832998999999
5866,15.876461787
5871,4.753317069
5874,10.584307858
5878,33.942143433
5890,12.69961864
5901,5.405415974
5903,16.307076221000003
5905,4.8616016
5927,18.549499099000002
5930,10.697569903000002
5940,4.723016822
5941,5.722768363
5946,5.292153929
5953,5.292153929
5956,6.014774739
5958,57.516772861999996
5960,5.995049416
5961,6.362466936
5964,5.722768363
5965,6.856372469
5966,5.722768363
5969,4.723016822
5970,21.168615716
5973,15.460614315
5988,47.649833781
5993,4.071302059
5996,5.722768363
5997,6.405333138
6002,4.40582999
6010,5.885770109
6011,6.405333138
6015,5.722768363
6030,4.292650699
6033,9.836527325
6035,10.559057583
6039,11.096388122
6045,5.931812567
6060,6.153413856
6065,6.316422771
6066,6.266691431
6068,38.816782503999995
6073,5.836040761
6074,5.97467729
6083,4.723016822
6097,3.862594545
6100,9.178540346
6101,15.103223997
6103,29.451124781999997
6105,13.739126188
6111,4.974842946
6115,6.643293014
6123,10.015139705
6125,17.600968919
6126,77.916850904
6132,5.153538105
6133,4.974842946
6134,5.584137011
6137,6.584074882
6140,13.877765296
6141,4.723016822
6145,5.781982259
6147,10.38025892
6157,5.292153929
6158,11.997681206
6168,30.478921016
6169,43.26278493
6171,13.454765183
6172,5.45514134
6178,6.722718659
6179,17.625272484
6180,28.687920602
6182,6.153413856
6186,3.862594545
6188,5.722768363
6191,45.852249822
6193,5.292153929
6194,3.862594545
6200,5.836040761
6203,18.031335042000002
6210,37.847994508999996
6213,15.769108068
6225,22.145445742
6232,4.292650699
6236,20.294469254
6249,14.301837669
6258,5.153538105
6267,4.292650699
6273,12.017839789
6279,5.722768363
6280,23.323954099999998
6281,4.071302059
6291,5.153538105
6300,6.014774739
6303,4.723016822
6306,22.321967404
6321,5.722768363
6324,6.153413856
6332,42.92650699
6353,5.292153929
6354,6.014774739
6361,10.480713652
6365,22.891073452
6369,5.153538105
6373,4.292650699
6375,5.722768363
6377,21.463253495
6379,14.516706033
6381,5.722768363
6383,7.933896603999999
6391,10.38025892
6400,6.05244065
6401,5.153538105
6406,9.267493645
6411,6.121545176
6425,5.722768363
6431,19.395719536
6435,13.308628189
6437,5.722768363
6438,16.688578618
6441,18.892067288
6447,28.471095245999997
6448,4.292650699
6453,11.94935458
6454,39.245964805
6455,22.029844584000003
6456,6.445431881
6459,5.722768363
6462,5.153538105
6463,5.153538105
6464,5.657311097
6465,11.445536726
6468,5.836040761
6479,4.071302059
6492,9.446033644
6496,8.484687473
6497,11.876182219
6499,8.585301398
6505,5.781982259
6507,5.292153929
6520,19.144048572000003
6521,6.014774739
6530,5.292153929
6532,27.755034417
6533,7.72518909
6537,69.53461265099999
6538,4.723016822
6539,21.463253495
6541,14.571882298000002
6545,5.292153929
6553,15.216661938000001
6555,5.07059257
6556,5.351362178
6559,46.962316793
6563,13.560040916999998
6573,6.121545176
6577,6.518612438
6581,12.187319162000001
6582,42.67670317100001
6592,3.862594545
6593,9.208840593000001
6601,12.697387665
6602,6.292054527
6603,4.292650699
6605,23.329929313999997
6610,9.87678771
6618,5.584137011
6623,26.370300062
6624,6.153413856
6625,5.292153929
6626,5.45514134
6629,10.380327918999999
6634,4.974842946
6645,12.269562486
6646,5.584137011
6647,22.029844584000003
6651,66.97267980900001
6657,68.993345084
6669,6.087953139
6672,5.292153929
6677,4.071302059
6682,10.584307858
6689,4.974842946
6698,4.723016822
6709,6.292054527
6714,5.292153929
6720,5.722768363
6741,4.544373396
6744,4.723016822
6749,32.563496643
6750,6.316422771
6757,12.005198663
6759,6.05244065
6766,8.877175796
6770,4.40582999
6777,3.975670565
6779,5.657311097
6782,5.501180385
6783,6.362466936
6785,11.989459794
6786,6.464550799
6788,9.697859768
6795,12.937115209999998
6796,5.97467729
6800,5.722768363
6801,9.836444546
6804,15.677567302
6806,11.700859655
6807,5.657311097
6810,6.153413856
6812,5.885770109
6817,5.722768363
6818,4.723016822
6819,16.24162191
6829,5.931812567
6830,11.504784506
6840,18.882873007
6844,4.723016822
6855,12.700032036
6858,11.014922292000001
6861,6.121545176
6863,12.674151254000002
6879,9.267493645
6880,6.405333138
6883,6.405333138
6888,10.445785185
6895,9.697859768
6896,3.862594545
6901,13.738684343000001
6905,8.268424535
6907,9.326656757999999
6908,3.862594545
6912,13.308783348999999
6913,5.292153929
6915,15.103275742000001
6916,5.292153929
6924,4.723016822
6926,12.584109054
6927,5.722768363
6929,17.309807512
6931,5.292153929
6944,6.722718659
6945,34.773506593
6946,6.316422771
6947,5.836040761
6951,11.423797377
6955,5.722768363
6962,19.826571823
6968,6.153413856
6974,9.015667521000001
6978,9.697859768
6983,19.922056974999997
6984,4.292650699
6986,23.115158786000002
6990,10.266996875
6993,43.787239236
6998,6.405333138
7001,32.253746912000004
7007,5.292153929
7008,4.723016822
7009,11.989454617
7010,5.405415974
7012,40.743030411
7015,5.722768363
7020,7.72518909
7028,6.405333138
7036,4.292650699
7045,5.722768363
7047,14.862778138
7067,3.975670565
7069,5.722768363
7094,4.974842946
7104,5.292153929
7105,9.36377493
7110,6.212630577
