,uid,loan_time,loan_amount,plannum,month
25957,56111,2016-11-02 17:49:35,5.2267035642,1,11
25958,62970,2016-11-02 17:55:56,6.1534138563,1,11
25959,36173,2016-11-02 18:06:04,3.862594545,6,11
25960,46646,2016-11-02 18:17:22,5.0705925702,1,11
25961,70330,2016-11-02 18:20:36,5.7227683627,1,11
25962,72956,2016-11-02 18:21:12,4.2926506987,6,11
25963,71878,2016-11-02 18:36:03,3.862594545,3,11
25964,21298,2016-11-02 18:38:18,5.2921539288,3,11
25965,15457,2016-11-02 18:49:24,4.2926506987,6,11
25966,14002,2016-11-02 18:56:41,4.7230168221,12,11
25967,14002,2016-11-02 19:00:42,4.7230168221,12,11
25968,3488,2016-11-02 19:01:14,3.862594545,1,11
25969,54535,2016-11-02 19:17:01,5.584137010499999,1,11
25970,27338,2016-11-02 19:17:32,4.2926506987,1,11
25971,17314,2016-11-02 19:21:29,5.1535381047,6,11
25972,11977,2016-11-02 19:23:07,6.2920545271,1,11
25973,27338,2016-11-02 19:24:26,4.2926506987,1,11
25974,9858,2016-11-02 19:36:36,4.9748429458,6,11
25975,61045,2016-11-02 19:58:48,6.2920545271,1,11
25976,35735,2016-11-02 20:46:33,4.0713020592,1,11
25977,70144,2016-11-02 20:51:27,4.7230168221,1,11
25978,69054,2016-11-02 20:53:53,5.1535381047,1,11
25979,46514,2016-11-02 20:59:41,4.2926506987,3,11
25980,88622,2016-11-02 20:59:33,4.5443733959,1,11
25981,37529,2016-11-02 21:07:32,5.2921539288,12,11
25982,71592,2016-11-02 21:17:06,4.9748429458,6,11
25983,2191,2016-11-02 21:23:04,4.9748429458,1,11
25984,1850,2016-11-02 21:53:51,4.227255494,1,11
25985,22799,2016-11-02 22:06:07,5.9138029028,1,11
25986,24099,2016-11-02 22:17:56,3.862594545,1,11
25987,22886,2016-11-02 22:20:13,4.2926506987,6,11
25988,24790,2016-11-02 22:25:09,4.8616016004,1,11
25989,88427,2016-11-02 22:46:44,5.0705925702,1,11
25990,21487,2016-11-02 22:48:35,4.7230168221,6,11
25991,49396,2016-11-02 22:51:29,5.405415973999999,6,11
25992,53423,2016-11-02 22:55:30,6.1866789857,1,11
25993,73716,2016-11-02 23:09:11,3.862594545,1,11
25994,38222,2016-11-02 23:24:17,4.2926506987,6,11
25995,64332,2016-11-03 00:02:22,5.6573110966,12,11
25996,55281,2016-11-03 00:09:26,5.5011803851,6,11
25997,58359,2016-11-03 00:16:40,5.2267035642,12,11
25998,73364,2016-11-03 00:18:57,5.5011803851,1,11
25999,89794,2016-11-03 00:49:22,5.584137010499999,12,11
26000,73058,2016-11-03 00:51:29,3.862594545,1,11
26001,88030,2016-11-03 01:00:51,3.862594545,12,11
26002,35604,2016-11-03 01:04:15,6.1215451756,1,11
26003,66564,2016-11-03 01:53:43,4.7230168221,1,11
26004,13909,2016-11-03 02:05:31,4.154158974,1,11
26005,76603,2016-11-03 02:26:13,4.4058299903,1,11
26006,69493,2016-11-03 02:41:14,4.5443733959,6,11
26007,44737,2016-11-03 03:27:09,3.862594545,6,11
26008,32922,2016-11-03 04:16:55,5.405415973999999,1,11
26009,76603,2016-11-03 04:18:15,4.909401781000001,1,11
26010,36511,2016-11-03 05:18:05,4.2926506987,12,11
26011,13999,2016-11-03 05:48:44,4.2926506987,6,11
26012,23649,2016-11-03 07:20:22,5.974677289700001,1,11
26013,53792,2016-11-03 07:30:52,5.5440421498,6,11
26014,51306,2016-11-03 07:37:34,5.2921539288,6,11
26015,71703,2016-11-03 07:47:54,4.0713020592,1,11
26016,35103,2016-11-03 08:04:57,4.9748429458,12,11
26017,37452,2016-11-03 08:06:32,5.6573110966,1,11
26018,26182,2016-11-03 08:06:40,5.2921539288,1,11
26019,3730,2016-11-03 08:07:17,3.862594545,1,11
26020,15660,2016-11-03 08:19:36,3.862594545,1,11
26021,82374,2016-11-03 08:21:32,4.7230168221,1,11
26022,47479,2016-11-03 08:27:34,5.2921539288,12,11
26023,46763,2016-11-03 08:33:49,5.2921539288,1,11
26024,79336,2016-11-03 08:36:10,4.7230168221,1,11
26025,3787,2016-11-03 08:43:48,5.2921539288,12,11
26026,71769,2016-11-03 08:44:27,4.9748429458,1,11
26027,79151,2016-11-03 08:57:03,6.2920545271,12,11
26028,53667,2016-11-03 08:58:16,4.2926506987,6,11
26029,69030,2016-11-03 09:00:11,4.6575871534,1,11
26030,79032,2016-11-03 09:10:39,5.7227683627,1,11
26031,26019,2016-11-03 09:12:15,4.7230168221,1,11
26032,2020,2016-11-03 09:13:56,5.2267035642,12,11
26033,72280,2016-11-03 09:16:31,4.7230168221,1,11
26034,81354,2016-11-03 09:18:26,5.2921539288,6,11
26035,33009,2016-11-03 09:21:30,5.0340436678,1,11
26036,81354,2016-11-03 09:21:33,6.3624669356,6,11
26037,66678,2016-11-03 09:21:51,4.7230168221,6,11
26038,62365,2016-11-03 09:22:02,5.6573110966,6,11
26039,88994,2016-11-03 09:27:15,4.9748429458,1,11
26040,30963,2016-11-03 09:28:14,4.2926506987,1,11
26041,14203,2016-11-03 09:31:04,4.5443733959,12,11
26042,83492,2016-11-03 09:35:27,5.584137010499999,12,11
26043,8441,2016-11-03 09:35:36,4.2926506987,1,11
26044,3590,2016-11-03 09:38:46,5.1984626236,1,11
26045,18588,2016-11-03 09:51:53,4.4555235235,6,11
26046,74436,2016-11-03 09:55:59,4.9748429458,6,11
26047,51954,2016-11-03 09:58:30,5.405415973999999,6,11
26048,86290,2016-11-03 09:59:56,3.862594545,1,11
26049,73868,2016-11-03 10:01:23,4.2926506987,1,11
26050,60541,2016-11-03 10:04:01,5.2921539288,12,11
26051,75406,2016-11-03 10:06:37,5.405415973999999,1,11
26052,6137,2016-11-03 10:08:43,6.584074881599999,12,11
26053,23747,2016-11-03 10:17:11,3.862594545,6,11
26054,89036,2016-11-03 10:22:55,5.5011803851,6,11
26055,8437,2016-11-03 10:24:02,3.862594545,6,11
26056,53647,2016-11-03 10:28:12,4.2926506987,6,11
26057,72739,2016-11-03 10:33:19,4.5443733959,3,11
26058,39551,2016-11-03 10:39:33,4.2926506987,6,11
26059,41804,2016-11-03 10:45:29,3.862594545,1,11
26060,34922,2016-11-03 10:48:17,5.527250560800001,1,11
26061,6496,2016-11-03 10:48:57,4.6220929276,1,11
26062,61823,2016-11-03 11:04:24,5.2921539288,6,11
26063,81681,2016-11-03 11:05:35,3.862594545,1,11
26064,6101,2016-11-03 11:07:08,4.9748429458,1,11
26065,39374,2016-11-03 11:12:34,5.7165243655,1,11
26066,48588,2016-11-03 11:16:06,5.0705925702,1,11
26067,1909,2016-11-03 11:19:42,3.862594545,1,11
26068,78430,2016-11-03 11:22:37,4.9748429458,1,11
26069,82079,2016-11-03 11:22:28,5.5011803851,6,11
26070,44483,2016-11-03 11:27:35,4.8616016004,1,11
26071,62382,2016-11-03 11:29:44,4.7230168221,1,11
26072,14519,2016-11-03 11:30:47,4.4058299903,1,11
26073,53524,2016-11-03 11:46:28,4.7230168221,1,11
26074,31163,2016-11-03 11:50:20,4.0713020592,6,11
26075,5153,2016-11-03 11:52:06,6.4053331376,12,11
26076,58227,2016-11-03 11:53:55,4.4058299903,1,11
26077,35876,2016-11-03 11:55:34,5.2921539288,1,11
26078,40643,2016-11-03 11:56:00,4.2926506987,1,11
26079,7371,2016-11-03 11:59:59,3.862594545,1,11
26080,8427,2016-11-03 12:02:13,5.7227683627,12,11
26081,12746,2016-11-03 12:02:42,4.2926506987,1,11
26082,87732,2016-11-03 12:06:13,4.2926506987,1,11
26083,61441,2016-11-03 12:17:11,4.2926506987,1,11
26084,18719,2016-11-03 12:20:06,3.862594545,12,11
26085,89282,2016-11-03 12:22:10,5.7227683627,12,11
26086,30348,2016-11-03 12:34:55,4.5443733959,12,11
26087,18718,2016-11-03 12:40:57,4.7230168221,1,11
26088,38560,2016-11-03 12:41:16,5.2921539288,1,11
26089,32254,2016-11-03 12:50:08,4.7230168221,6,11
26090,29087,2016-11-03 13:04:06,5.2921539288,12,11
26091,70080,2016-11-03 13:14:44,5.2267035642,3,11
26092,41110,2016-11-03 13:16:22,4.2926506987,6,11
26093,29087,2016-11-03 13:30:16,4.9748429458,12,11
26094,9624,2016-11-03 13:32:23,5.2921539288,3,11
26095,68242,2016-11-03 13:33:36,4.154158974,3,11
26096,6929,2016-11-03 13:34:10,4.7230168221,1,11
26097,27976,2016-11-03 13:39:01,4.2926506987,6,11
26098,38353,2016-11-03 13:47:50,5.1535381047,1,11
26099,67974,2016-11-03 13:48:40,5.1535381047,1,11
26100,4473,2016-11-03 13:49:50,5.1535381047,1,11
26101,48075,2016-11-03 13:50:51,5.7227683627,6,11
26102,627,2016-11-03 13:51:20,4.9748429458,12,11
26103,89960,2016-11-03 13:52:43,4.7230168221,12,11
26104,27976,2016-11-03 13:55:05,4.2926506987,6,11
26105,74340,2016-11-03 13:57:57,6.1534138563,1,11
26106,54759,2016-11-03 14:02:51,4.9748429458,6,11
26107,37777,2016-11-03 14:03:34,5.1535381047,12,11
26108,41388,2016-11-03 14:05:09,4.2926506987,1,11
26109,41388,2016-11-03 14:11:04,3.862594545,1,11
26110,41388,2016-11-03 14:13:01,3.9756705649,1,11
26111,16921,2016-11-03 14:13:07,4.9748429458,6,11
26112,89641,2016-11-03 14:14:02,5.2921539288,1,11
26113,49534,2016-11-03 14:18:15,3.862594545,1,11
26114,18318,2016-11-03 14:21:51,4.7230168221,1,11
26115,79314,2016-11-03 14:26:01,4.8859612444,1,11
26116,69166,2016-11-03 14:26:32,4.9748429458,1,11
26117,18371,2016-11-03 14:29:46,4.154158974,1,11
26118,10040,2016-11-03 14:31:09,5.405415973999999,6,11
26119,69166,2016-11-03 14:32:22,4.7822081374000005,1,11
26120,89960,2016-11-03 14:33:05,4.2926506987,12,11
26121,33339,2016-11-03 14:36:15,4.2926506987,1,11
26122,69166,2016-11-03 14:36:14,4.8616016004,1,11
26123,89960,2016-11-03 14:39:18,4.2926506987,12,11
26124,295,2016-11-03 14:42:34,6.0147747387,1,11
26125,64112,2016-11-03 14:44:02,5.5011803851,1,11
26126,89960,2016-11-03 14:44:19,4.5443733959,12,11
26127,70529,2016-11-03 14:44:24,5.405415973999999,3,11
26128,53274,2016-11-03 14:51:57,5.405415973999999,1,11
26129,81032,2016-11-03 14:54:58,4.5443733959,12,11
26130,66070,2016-11-03 15:00:52,5.2921539288,3,11
26131,35001,2016-11-03 15:06:02,4.2926506987,6,11
26132,59380,2016-11-03 15:06:42,4.0713020592,1,11
26133,52527,2016-11-03 15:09:34,5.8360407605999995,12,11
26134,53667,2016-11-03 15:13:06,4.4058299903,6,11
26135,86262,2016-11-03 15:53:24,6.7227186589,1,11
26136,69877,2016-11-03 16:02:57,4.5443733959,1,11
26137,85197,2016-11-03 16:06:24,4.9748429458,3,11
26138,77379,2016-11-03 16:06:55,5.7227683627,1,11
26139,55390,2016-11-03 16:14:03,5.6573110966,6,11
26140,3477,2016-11-03 16:23:33,4.2926506987,1,11
26141,29606,2016-11-03 16:37:48,5.931812566900001,1,11
26142,69139,2016-11-03 16:43:07,4.2926506987,1,11
26143,84028,2016-11-03 16:44:32,4.7230168221,12,11
26144,3543,2016-11-03 16:48:20,5.3735511076,1,11
26145,5488,2016-11-03 16:49:59,4.7230168221,6,11
26146,69139,2016-11-03 16:50:51,4.2926506987,1,11
26147,68469,2016-11-03 16:51:43,3.862594545,1,11
26148,27717,2016-11-03 16:55:26,4.8098152965,1,11
26149,73058,2016-11-03 16:57:46,3.862594545,1,11
26150,69139,2016-11-03 17:01:13,4.7230168221,1,11
26151,49867,2016-11-03 17:07:29,5.3399633091,12,11
26152,90990,2016-11-03 17:10:49,4.7230168221,1,11
26153,27717,2016-11-03 17:13:51,5.2267035642,1,11
26154,50621,2016-11-03 17:15:37,5.8041731698,1,11
26155,4996,2016-11-03 17:26:34,4.2926506987,12,11
26156,11480,2016-11-03 17:37:39,5.7227683627,1,11
26157,50178,2016-11-03 17:47:27,3.862594545,6,11
26158,36925,2016-11-03 17:51:17,4.2926506987,6,11
26159,35569,2016-11-03 17:59:02,4.9748429458,12,11
26160,50301,2016-11-03 18:02:26,4.0713020592,1,11
26161,38389,2016-11-03 18:04:26,5.2921539288,1,11
26162,52781,2016-11-03 18:18:58,5.7227683627,3,11
26163,62819,2016-11-03 18:19:38,4.154158974,12,11
26164,28271,2016-11-03 18:27:28,5.2921539288,12,11
26165,41158,2016-11-03 18:27:40,4.9319900531,1,11
26166,81865,2016-11-03 18:33:54,5.7227683627,12,11
26167,70531,2016-11-03 18:51:37,4.7230168221,1,11
26168,83786,2016-11-03 19:23:33,4.7230168221,1,11
26169,56807,2016-11-03 19:29:50,4.2926506987,1,11
26170,7967,2016-11-03 19:41:03,6.4053331376,12,11
26171,5823,2016-11-03 19:44:00,4.5443733959,6,11
26172,49384,2016-11-03 19:46:20,3.862594545,1,11
26173,57684,2016-11-03 19:53:07,5.1535381047,3,11
26174,33414,2016-11-03 19:56:25,4.227255494,6,11
26175,36527,2016-11-03 19:59:10,4.2926506987,1,11
26176,40031,2016-11-03 20:21:52,6.2920545271,1,11
26177,58203,2016-11-03 20:23:02,5.974677289700001,1,11
26178,82256,2016-11-03 20:39:53,3.862594545,6,11
26179,46646,2016-11-03 20:46:38,3.9756705649,1,11
26180,25910,2016-11-03 20:47:34,3.862594545,1,11
26181,2456,2016-11-03 20:50:35,3.862594545,1,11
26182,15498,2016-11-03 20:51:20,4.154158974,1,11
