,uid,loan_time,loan_amount,plannum,month
334,4909,2016-08-04 07:45:20,4.4555235235,12,08
335,81968,2016-08-04 07:47:40,4.2926506987,6,08
336,89343,2016-08-04 07:49:54,4.9748429458,1,08
337,58761,2016-08-04 07:54:33,4.7230168221,1,08
338,72229,2016-08-04 07:57:42,6.206956504600001,1,08
339,5788,2016-08-04 07:59:46,4.2926506987,3,08
340,52827,2016-08-04 08:06:37,3.862594545,1,08
341,6026,2016-08-04 08:08:11,3.862594545,1,08
342,53971,2016-08-04 08:10:01,4.7230168221,1,08
343,12330,2016-08-04 08:13:15,3.862594545,1,08
344,62629,2016-08-04 08:14:53,3.862594545,1,08
345,116,2016-08-04 08:17:14,5.584137010499999,1,08
346,27667,2016-08-04 08:35:45,5.3283514044,1,08
347,18371,2016-08-04 08:38:16,4.2926506987,1,08
348,36269,2016-08-04 08:42:35,4.0713020592,1,08
349,53165,2016-08-04 08:49:53,4.4555235235,12,08
350,81468,2016-08-04 08:50:46,6.1534138563,1,08
351,4188,2016-08-04 08:56:04,6.584074881599999,6,08
352,48048,2016-08-04 09:01:06,5.7227683627,1,08
353,29203,2016-08-04 09:05:34,6.0147747387,1,08
354,61382,2016-08-04 09:06:10,3.9756705649,1,08
355,14748,2016-08-04 09:10:46,5.7227683627,1,08
356,25186,2016-08-04 09:12:53,5.1535381047,12,08
357,5426,2016-08-04 09:15:59,3.862594545,1,08
358,66650,2016-08-04 09:18:30,3.862594545,1,08
359,57689,2016-08-04 09:21:07,3.862594545,1,08
360,79715,2016-08-04 09:22:58,4.9748429458,6,08
361,12210,2016-08-04 09:24:45,4.2926506987,6,08
362,13069,2016-08-04 09:28:52,4.2926506987,1,08
363,55632,2016-08-04 09:30:27,5.405415973999999,1,08
364,44760,2016-08-04 09:30:31,5.7227683627,12,08
365,27553,2016-08-04 09:33:49,4.2926506987,1,08
366,62196,2016-08-04 09:36:15,4.7230168221,1,08
367,40643,2016-08-04 09:36:14,4.5443733959,1,08
368,16021,2016-08-04 09:39:10,5.974677289700001,12,08
369,72935,2016-08-04 09:40:59,3.862594545,1,08
370,11862,2016-08-04 09:48:58,5.1535381047,1,08
371,73943,2016-08-04 09:50:13,4.154158974,1,08
372,84255,2016-08-04 09:52:03,4.5443733959,1,08
373,67520,2016-08-04 10:01:37,4.2926506987,12,08
374,38765,2016-08-04 10:01:41,6.0704505751,12,08
375,13515,2016-08-04 10:03:49,4.7230168221,3,08
376,44454,2016-08-04 10:06:35,4.7230168221,12,08
377,34481,2016-08-04 10:06:41,6.1534138563,3,08
378,70469,2016-08-04 10:08:27,4.9748429458,1,08
379,71023,2016-08-04 10:08:40,6.4645507991999995,12,08
380,64898,2016-08-04 10:09:40,4.9748429458,1,08
381,73364,2016-08-04 10:11:45,4.2926506987,1,08
382,60807,2016-08-04 10:12:42,4.154158974,1,08
383,54313,2016-08-04 10:12:35,3.9756705649,1,08
384,9364,2016-08-04 10:17:00,5.7227683627,1,08
385,67179,2016-08-04 10:17:40,5.7227683627,1,08
386,59600,2016-08-04 10:17:27,5.2921539288,1,08
387,1725,2016-08-04 10:21:26,4.227255494,1,08
388,68146,2016-08-04 10:22:55,5.931812566900001,12,08
389,86293,2016-08-04 10:39:59,5.2921539288,12,08
390,39376,2016-08-04 10:39:40,4.5015352816,1,08
391,58590,2016-08-04 10:41:27,5.7227683627,12,08
392,82599,2016-08-04 10:42:44,5.1216759623,1,08
393,25821,2016-08-04 10:45:10,4.0713020592,1,08
394,22168,2016-08-04 10:49:38,5.7227683627,6,08
395,69124,2016-08-04 10:51:18,3.862594545,1,08
396,29787,2016-08-04 10:51:52,5.1838457431,1,08
397,32687,2016-08-04 10:53:11,5.2921539288,3,08
398,35752,2016-08-04 10:54:36,5.7227683627,12,08
399,32452,2016-08-04 10:56:14,5.2921539288,1,08
400,33994,2016-08-04 10:58:59,4.4555235235,1,08
401,39444,2016-08-04 10:59:11,3.862594545,1,08
402,7365,2016-08-04 11:06:22,6.05244065,1,08
403,19857,2016-08-04 11:16:07,4.5015352816,3,08
404,33205,2016-08-04 11:19:05,3.862594545,1,08
405,44002,2016-08-04 11:26:53,4.9748429458,12,08
406,79559,2016-08-04 11:30:56,4.2926506987,1,08
407,2547,2016-08-04 11:32:31,3.862594545,1,08
408,61282,2016-08-04 11:35:09,5.405415973999999,1,08
409,30040,2016-08-04 11:37:37,5.5011803851,1,08
410,72527,2016-08-04 11:42:58,6.1534138563,12,08
411,10172,2016-08-04 11:44:04,4.2926506987,1,08
412,39043,2016-08-04 11:50:19,5.2921539288,1,08
413,31294,2016-08-04 11:57:13,4.9748429458,3,08
414,43702,2016-08-04 12:07:51,6.1534138563,1,08
415,57424,2016-08-04 12:09:28,5.0705925702,6,08
416,65461,2016-08-04 12:10:10,4.6575871534,6,08
417,5958,2016-08-04 12:09:44,4.2926506987,1,08
418,29018,2016-08-04 12:10:41,3.9756705649,1,08
419,76364,2016-08-04 12:12:45,5.7227683627,1,08
420,50794,2016-08-04 12:13:55,4.2926506987,1,08
421,41048,2016-08-04 12:21:48,3.862594545,1,08
422,26959,2016-08-04 12:24:51,3.862594545,6,08
423,8235,2016-08-04 12:25:37,5.6573110966,1,08
424,89794,2016-08-04 12:34:13,5.584137010499999,3,08
425,13202,2016-08-04 12:35:43,4.7230168221,6,08
426,13656,2016-08-04 12:35:21,6.1534138563,1,08
427,79360,2016-08-04 12:35:28,5.405415973999999,1,08
428,913,2016-08-04 12:35:31,5.2921539288,6,08
429,37951,2016-08-04 12:44:19,4.7230168221,1,08
430,67308,2016-08-04 12:44:33,4.7230168221,1,08
431,5018,2016-08-04 12:48:29,4.7533170691,1,08
432,50953,2016-08-04 12:49:37,4.8098152965,3,08
433,75613,2016-08-04 12:51:52,5.2921539288,1,08
434,29339,2016-08-04 12:52:16,5.1535381047,12,08
435,77306,2016-08-04 12:53:33,3.862594545,1,08
436,65625,2016-08-04 12:56:09,4.7230168221,1,08
437,49378,2016-08-04 12:58:30,5.7227683627,1,08
438,17103,2016-08-04 12:59:46,3.862594545,1,08
439,31870,2016-08-04 13:01:25,5.584137010499999,1,08
440,38643,2016-08-04 13:06:03,5.2921539288,12,08
441,7944,2016-08-04 13:14:44,3.862594545,1,08
442,4783,2016-08-04 13:20:25,4.4555235235,1,08
443,14080,2016-08-04 13:20:53,5.1535381047,3,08
444,13042,2016-08-04 13:25:09,4.9748429458,1,08
445,89336,2016-08-04 13:28:50,3.862594545,1,08
446,47189,2016-08-04 13:28:36,3.862594545,1,08
447,23401,2016-08-04 13:30:51,6.1534138563,1,08
448,78896,2016-08-04 13:31:12,4.2926506987,12,08
449,80841,2016-08-04 13:37:10,5.7227683627,12,08
450,34176,2016-08-04 13:40:55,5.931812566900001,1,08
451,51891,2016-08-04 13:40:36,5.1535381047,6,08
452,60891,2016-08-04 13:49:30,5.2921539288,1,08
453,32950,2016-08-04 13:50:02,4.2926506987,1,08
454,72847,2016-08-04 13:51:26,5.6218006378,1,08
455,1989,2016-08-04 13:52:21,6.6432930139,12,08
456,82823,2016-08-04 13:54:29,4.2926506987,12,08
457,9144,2016-08-04 13:59:12,4.2926506987,12,08
458,16398,2016-08-04 14:00:34,4.2926506987,1,08
459,60891,2016-08-04 14:02:43,5.1535381047,1,08
460,35989,2016-08-04 14:06:33,4.2926506987,1,08
461,37824,2016-08-04 14:11:55,4.9537858668,12,08
462,5153,2016-08-04 14:12:30,6.1534138563,12,08
463,41227,2016-08-04 14:15:32,3.862594545,1,08
464,9144,2016-08-04 14:18:07,5.1535381047,12,08
465,38788,2016-08-04 14:30:12,6.384269633400001,1,08
466,14210,2016-08-04 14:35:00,4.2926506987,12,08
467,73874,2016-08-04 14:35:36,3.862594545,1,08
468,45296,2016-08-04 14:38:21,3.862594545,1,08
469,8723,2016-08-04 14:41:38,5.405415973999999,3,08
470,32144,2016-08-04 14:43:56,4.9748429458,1,08
471,17483,2016-08-04 14:45:18,4.2926506987,1,08
472,30728,2016-08-04 14:47:24,4.9748429458,1,08
473,77939,2016-08-04 14:51:20,5.6573110966,1,08
474,23015,2016-08-04 14:52:16,5.2921539288,12,08
475,46208,2016-08-04 15:07:14,5.2921539288,3,08
476,74651,2016-08-04 15:17:07,4.0713020592,3,08
477,57892,2016-08-04 15:22:45,4.7230168221,1,08
478,39443,2016-08-04 15:26:31,4.7230168221,1,08
479,18866,2016-08-04 15:28:08,5.1535381047,3,08
480,13337,2016-08-04 15:33:47,4.9748429458,1,08
481,20070,2016-08-04 15:35:20,5.0705925702,1,08
