uid,sum(loan_amount)
1655,12.262423867999999
1656,16.394968959
1662,38.192200447
1665,9.836527325
1695,20.118787533
1731,8.585301398
1732,20.508674465
1735,10.314806255
1746,10.015419062
1754,9.446033644
1775,40.33414491
1779,11.223948748
1786,9.584618422
1804,8.724196145
1808,15.149878559
1819,25.746792192
1842,16.573728818
1850,8.633085483999999
1852,17.600968919
1856,9.698066673
1857,8.016753519
1864,13.286586028
1869,10.810969961
1877,14.58386041
1892,14.320080466
1909,14.560164448000002
1925,22.575708438
1926,8.155245244
1930,17.168305089
1941,9.015667521000001
1949,9.747792039
1962,11.817582676
1968,66.184511102
1988,17.14549706
2003,43.860421934
2004,17.331306835
2009,21.715699557
2015,28.046319587
2020,10.453407128
2039,10.697611309
2048,47.88651355
2065,13.30831822
2067,14.559978688000001
2073,10.949520236
2077,14.242336591
2079,9.446033644
2096,26.007626890999997
2101,11.737612987
2117,17.515373751
2135,12.306843245
2148,8.644802682
2158,31.370456233
2163,10.168468147999999
2186,8.155245244
2188,20.790783383
2191,16.562626581
2199,18.242999091
2213,8.585611367
2214,12.448205911999999
2215,10.949465026
2220,11.445536726
2222,67.34939837900001
2228,16.602364886
2248,16.740546641999998
2251,30.451035902
2254,11.266831219
2270,12.700032036
2279,21.715720437
2280,8.585301398
2289,22.575811865
2303,10.128381051
2309,18.061945258
2364,18.222914335
2375,10.799690376000001
2378,10.876306468
2384,10.476023331
2428,48.551160413999995
2445,14.702439263000002
2450,12.048671337999998
2452,10.015170751
2456,23.580116966000002
2465,9.584804628
2471,10.015419062
2472,9.113110677
2475,66.569075427
2478,12.445487022
2485,12.306827712
2486,13.88253313
2488,13.990510467
2491,12.69961864
2492,22.712367945
2507,25.121042449
2518,9.015667521000001
2532,12.425261154
2538,9.876554927
2547,15.45037818
2553,12.743711901000001
2582,31.582535211
2583,12.479333775
2584,12.128091146
2585,9.154748474
2591,113.49098850600004
2593,9.363243269
2606,8.957058806
2615,24.989517274
2624,63.568601743
2631,22.324760839
2686,39.198149673
2690,10.380241669
2695,12.447895943
2712,16.085488243
2719,12.448205911999999
2724,18.460241568
2735,9.307697079
2742,39.01944416600001
2749,21.377642172
2754,26.916665767
2762,14.446902403
2764,23.18510593
2774,16.369653601
2785,31.846119766999998
2801,21.445815085
2805,15.281919156
2806,22.671255986000002
2830,12.965060541
2831,12.584109054
2834,16.646864082
2838,10.676920332
2844,13.990510467
2855,15.633299502
2860,13.738684343
2878,9.406636695
2894,11.608538472
2896,11.445536726
2902,9.728160015
2932,22.782837738999998
2942,12.226547303
2953,16.740546642
2955,33.708842316
2957,23.127929036
2965,14.584612475
2971,25.587500067
2973,43.711880565
2983,10.445692034
2995,10.380245119000001
2996,10.876306468
2998,27.127748296
3004,17.739863665999998
3015,8.585301398
3032,68.48185173099999
3035,29.044487308
3050,15.533779774
3057,21.533828094
3077,8.155245244
3091,10.128432796
3094,24.370562482
3107,27.477368686
3123,8.585301398
3133,9.015667521000001
3137,11.587783635
3138,7.72518909
3140,20.603141187
3175,9.793609392
3179,9.949685892
3180,19.312972724999998
3184,10.559057583
3191,16.989599582
3203,49.091368472
3210,10.128432796
3218,9.311350578999999
3236,25.095592539
3244,13.590518401
3249,25.051952608999997
3255,16.737690655
3265,15.737939114
3271,14.990262007999998
3272,15.014342294999999
3274,16.946717110999998
3294,9.614965966
3307,16.598088063
3311,13.723017169
3326,16.255419533
3331,11.337228541
3339,21.03350731
3350,11.445536726
3369,42.757423796
3377,19.282912707
3380,11.266831219
3396,9.836444546
3406,43.490552061
3407,11.306928668000001
3410,11.266810513
3412,14.3086591
3419,13.560040917000002
3462,11.65458093
3465,34.149456658
3477,9.584804628
3482,9.949685892
3488,70.59403776799999
3492,27.510389309
3496,15.785674894
3543,21.141820051
3572,79.97161874599998
3585,19.876958729000002
3590,10.396925248
3591,21.463253495
3615,7.72518909
3631,34.942002499999994
3643,15.030093032
3656,10.989552985
3683,10.38025892
3691,18.412260983
3700,11.697445652999999
3702,10.445785185
3705,10.737675116
3714,14.288142286
3730,15.45037818
3752,13.447399173
3758,8.155245244
3760,8.447042107
3763,21.203458618
3769,11.876182219
3776,15.281919156
3783,15.629613181
3803,10.015170751
3808,15.924363182
3820,55.850288920000004
3828,13.129674794
3856,10.584307858
3859,11.876182219
3861,21.004671991
3865,10.810831948
3870,15.851108008
3874,25.979651208999996
3882,11.266831219
3902,12.303713401
3906,10.584307858
3908,15.629561436
3909,14.307821450000002
3920,40.597946389
3924,20.461483617
3926,39.49645687099999
3939,34.449882576
3952,15.168708856
3953,28.638212209
3967,24.406638787
3983,10.445692034
3988,57.61028423300001
3991,9.697859768
4002,16.992579308
4014,13.169826495
4016,15.629561436
4077,12.393662638
4099,14.153351462
4123,13.30831822
4129,28.046970922
4140,13.40572691
4168,9.698066673
4169,15.241839821
4179,21.894239556000002
4189,24.327244006999997
4194,30.825518161
4200,9.01613265
4204,15.264735262999999
4225,10.697569903000002
4233,15.105303015
4240,13.699121869999999
4271,32.432495844
4288,25.337246864999997
4294,21.395139806000003
4309,37.896136382
4347,8.155245244
4352,13.534935208
4353,21.939521666
4374,10.128381051
4380,50.592947785
4396,19.891725678
4407,10.266996875
4410,18.823054583
4413,14.746057827000001
4427,10.266996875
4439,16.310490488
4447,25.476382604999998
4456,9.836444546
4459,22.176200601
4473,25.767690525
4496,10.266996875
4502,11.177924038
4513,11.00237218
4530,21.143758667
4531,10.38025892
4552,33.971087649
4554,22.215967606999996
4558,17.989510533
4559,38.062080015
4575,16.248475654
4580,34.174038189
4583,23.845919948
4595,15.737845963000002
4598,10.876306468
4605,10.470056455
4611,8.932903659
4619,7.72518909
4635,7.72518909
4637,8.724196145
4641,12.877952097000001
4647,7.72518909
4649,8.155245244
4663,8.837272165
4667,32.477555064
4677,75.547487966
4684,8.748555789
4725,14.876958557000002
4730,15.960403067000001
4734,16.737690655
4737,11.493351858
4744,19.433667679
4748,9.267493645
4758,24.49352378
4774,16.827940163
4797,45.977520801
4861,11.844313539
4862,9.015667521000001
4866,11.876182219
4892,44.010710347
4896,10.074632958
4908,13.738684343000001
4910,61.333517531999995
4916,8.794185981
4924,17.345946777
4926,10.697569903000002
4928,11.515955124
4944,16.888195726
4955,11.014922292000001
4957,10.30757283
4964,44.97300277899999
4966,12.017839789
4973,10.949465026
4981,13.768925500000002
4996,24.895791886
5004,10.632154043
5006,14.612018838
5008,13.70683037
5013,16.949254156000002
5014,12.039183965
5023,12.584109054
5046,8.585611367
5051,12.306827712
5058,7.72518909
5063,9.671416897
5083,28.338100931999996
5084,8.406967941
5086,27.908045128999998
5096,20.257115628999998
5129,14.532013582
5130,33.044766876000004
5140,20.017773228
5153,12.558746994
5171,11.12819469
5192,14.521325822999998
5205,17.206365873
5214,21.536642735
5225,15.725377592
5239,14.421031750000001
5241,14.242612495
5242,12.620473247
5243,13.471572611
5251,12.447895943
5261,9.984139721
5279,16.740856611
5280,31.752923574000004
5281,13.30831822
5282,21.537469527
5290,9.405974996000001
5291,10.793334313999999
5307,10.876306468
5312,9.949685892
5315,9.836444546
5330,11.014922292000001
5335,10.015170751
5340,13.990510467
5342,11.55884536
5359,14.459408590999999
5361,27.907734808999997
5381,18.892067288
5387,17.852691616
5392,43.178849625
5401,10.128691459999999
5404,8.907365272
5417,9.519216342
5421,9.906951256
5434,11.014922292000001
5437,13.990510467
5439,10.997308913000001
5443,20.888559610999998
5445,12.740119133
5447,10.697611309
5453,19.254335233
5462,10.520800479
5468,12.877952097000001
5473,12.017839789
5475,43.619263894
5484,16.089141848
5488,42.758977521999995
5495,9.747792039
5518,8.585301398
5523,10.697569903000002
5534,10.445692034
5538,9.267493645
5549,20.851304733000003
5553,27.697787107000003
5558,10.015170751
5569,9.836692849
5596,11.445567785000001
5597,10.608672279
5612,10.380327918999999
5616,52.563254369999996
5618,28.613841815
5632,11.380093264
5636,10.584307858
5638,11.014922292000001
5652,10.852542563
5661,13.797847456
5681,10.712118478
5684,24.059995128
5706,12.445468383000001
5711,10.297296134
5713,11.314622194
5721,11.314622194
5725,60.76464900100001
5730,10.476085432000001
5741,9.414326661
5746,9.166466324
5753,18.534883863
5754,9.015667521000001
5761,98.73096607700005
5774,20.322246960999998
5778,11.445536726
5780,18.142904712
5788,8.155245244
5809,12.435431886
5813,40.552548357
5815,11.008678295
5818,20.395471076999996
5823,39.998653869
5828,14.559647574
5854,9.01613265
5861,11.380079460000001
5862,9.906832998999999
5866,15.876461787
5874,10.584307858
5878,33.942143433
5890,12.69961864
5903,16.307076221000003
5927,18.549499099000002
5930,10.697569903000002
5958,57.516772861999996
5970,21.168615716
5973,15.460614315
5988,47.649833781
6033,9.836527325
6035,10.559057583
6039,11.096388122
6068,38.816782503999995
6100,9.178540346
6101,15.103223997
6103,29.451124781999997
6105,13.739126188
6123,10.015139705
6125,17.600968919
6126,77.916850904
6140,13.877765296
6147,10.38025892
6158,11.997681206
6168,30.478921016
6169,43.26278493
6171,13.454765183
6179,17.625272484
6180,28.687920602
6191,45.852249822
6203,18.031335042000002
6210,37.847994508999996
6213,15.769108068
6225,22.145445742
6236,20.294469254
6249,14.301837669
6273,12.017839789
6280,23.323954099999998
6306,22.321967404
6332,42.92650699
6361,10.480713652
6365,22.891073452
6377,21.463253495
6379,14.516706033
6383,7.933896603999999
6391,10.38025892
6406,9.267493645
6431,19.395719536
6435,13.308628189
6438,16.688578618
6441,18.892067288
6447,28.471095245999997
6453,11.94935458
6454,39.245964805
6455,22.029844584000003
6465,11.445536726
6492,9.446033644
6496,8.484687473
6497,11.876182219
6499,8.585301398
6520,19.144048572000003
6532,27.755034417
6533,7.72518909
6537,69.53461265099999
6539,21.463253495
6541,14.571882298000002
6553,15.216661938000001
6559,46.962316793
6563,13.560040916999998
6581,12.187319162000001
6582,42.67670317100001
6593,9.208840593000001
6601,12.697387665
6605,23.329929313999997
6610,9.87678771
6623,26.370300062
6629,10.380327918999999
6645,12.269562486
6647,22.029844584000003
6651,66.97267980900001
6657,68.993345084
6682,10.584307858
6749,32.563496643
6757,12.005198663
6766,8.877175796
6785,11.989459794
6788,9.697859768
6795,12.937115209999998
6801,9.836444546
6804,15.677567302
6806,11.700859655
6819,16.24162191
6830,11.504784506
6840,18.882873007
6855,12.700032036
6858,11.014922292000001
6863,12.674151254000002
6879,9.267493645
6888,10.445785185
6895,9.697859768
6901,13.738684343000001
6905,8.268424535
6907,9.326656757999999
6912,13.308783348999999
6915,15.103275742000001
6926,12.584109054
6929,17.309807512
6945,34.773506593
6951,11.423797377
6962,19.826571823
6974,9.015667521000001
6978,9.697859768
6983,19.922056974999997
6986,23.115158786000002
6990,10.266996875
6993,43.787239236
7001,32.253746912000004
7009,11.989454617
7012,40.743030411
7020,7.72518909
7047,14.862778138
7105,9.36377493
7111,11.014922292000001
7124,14.086481783
7137,12.610768768
7142,31.672155598
7154,26.143458662000004
7173,9.446033644
7187,10.697694112
7196,15.256761975
7199,9.949685892
7204,11.380272693
7240,51.511808388
7247,33.47538131
7254,12.017839789
7266,10.015170751
7271,23.006333148
7275,10.445692034
7285,10.38025892
7295,28.693128994000002
7299,10.307153833000001
7309,15.020278462
7316,9.584618422
7317,9.584804628
7318,10.584307858
7319,17.598950582
7326,13.870954929
7332,13.69912187
7333,9.519216342
7349,12.062630428999999
7365,11.717859861
7369,18.256718295
7371,13.016846844
7378,11.223966496
7410,10.015170751
7413,105.84307857999997
7419,22.891073452
7424,8.155245244
7439,12.306827712
7481,21.25662576
7482,9.949685892
7493,10.483402238
7502,13.738684343000001
7508,10.737675116
7509,18.356137009999998
7515,14.308069760999999
7531,21.106586581000002
7532,22.298673307
7535,18.965353413000003
7544,9.169089017
7547,14.990262008
7555,39.681734633000005
7557,8.585301398
7573,133.505275836
7589,11.445536726
7598,18.031490202
7599,24.237169517999998
7650,10.266996875
7658,58.80791304299999
7660,13.656425629000001
7669,11.445536726
7673,13.811867041
7685,11.306905374
7715,37.096207355
7723,39.290942646
7733,18.170229789
7734,11.445536726
7743,9.860939498
7751,10.38025892
7758,19.143893412
7761,12.584109054
7766,10.906596359
7779,16.737690655
7784,46.46421056
7814,10.445785185
7837,20.091980254
7842,10.87629094
7845,9.015667521000001
7846,14.494059287999999
7859,10.045435516
7860,95.59259462299998
7861,11.014922292000001
7872,43.506528407000005
7883,12.877952097000001
7887,8.155245244
7890,16.10312389
7892,13.877455327
7901,9.584804628
7915,20.61415242
7928,35.874728950000005
7937,9.949961796
7942,9.584804628
7951,11.014922292000001
7958,11.014922292000001
7959,25.816180576
7965,9.015667521000001
7967,34.588560519
7972,16.750325167
7989,14.355929484999999
8037,9.088746792
8055,10.584307858
8056,32.097890737
8080,11.558809124
8081,17.168305089
8099,26.460769645000003
8124,9.015667521000001
8139,8.644802682
8142,10.128381051
8146,12.017839789
8158,29.123822477999997
8161,8.585301398
8165,11.497857117999999
8166,38.042157440000004
8170,18.965629317
8176,9.446033644
8195,17.422635462
8213,11.697445652999999
8226,7.72518909
8230,10.810849202
8235,14.947214029
8238,22.714706612
8244,15.712572404
8252,20.921767109999998
8267,27.907889968999996
8272,13.560454313
8289,7.72518909
8290,7.72518909
8300,21.168615716
8310,33.663399559
8312,10.584307858
8324,10.38025892
8360,16.168460397
8363,10.457993662
8378,10.445692034
8416,10.015170751
8427,17.331306835
8437,15.563454199999999
8441,193.16928145500017
8446,77.25189089999998
8475,14.851449618
8477,36.923402329999995
8494,10.015419062
8496,24.774816824
8514,10.30707621
8518,26.321746801999996
8520,10.518857493
8527,15.460614315
8529,16.752411033
8533,8.268424535
8535,9.015667521000001
8539,32.40009897
8554,22.596290053
8559,14.307821449999999
8572,27.038161815
8596,70.394724959
8599,52.64430764200001
8618,9.876554927
8626,10.178291887
8630,13.017343019
8636,14.851961505
8659,11.737612987
8679,11.445536726
8681,9.697859768
8684,13.016846844
8704,24.687873465000003
8707,21.168615716
8730,13.990510467
8733,9.364925305
8748,12.306827712
8756,67.611052269
8760,18.029596075
8763,22.145342315
8786,9.345109749999999
8794,18.713527288999998
8795,10.193010481
8799,9.876554927
8816,7.72518909
8822,12.93711521
8836,32.704037756
8854,14.618848296
8855,30.297493537
8863,18.104517740000002
8869,14.990013697000002
8890,10.821100483
8898,45.639323053
8906,23.178479633000002
8907,8.016753519
8909,16.168444869
8941,29.020655243999997
8956,12.306827712
8958,8.837437491
8977,10.697611309
8978,9.015667521000001
8980,29.118460405
8984,27.867965794
8995,9.046145005
9009,26.939188858
9026,20.61415242
9042,15.851133886
9046,15.479842027
9049,11.314622194
9063,56.05888057299999
9074,11.128184337
9080,20.851304733000003
9097,21.755437861999997
9105,16.043307159
9131,129.872169843
9135,9.015667521000001
9140,20.76246602
9144,9.015667521000001
9170,12.877952097000001
9186,17.070955661
9213,11.014922292000001
9215,10.266996875
9220,9.446033644
9222,14.338086215
9232,7.72518909
9234,17.204791645999997
9244,18.031335042000002
9252,15.989723832000003
9259,17.168305089
9266,12.739460372
9269,12.878262066
9277,13.447399173
9284,13.832647219999998
9288,12.447895943
9291,13.882108798
9305,16.103096282000003
9311,8.950203386
9318,11.306928668000001
9322,15.168802007
9327,18.031645011000002
9341,14.242336591
9353,9.532832119
9373,10.015419062
9398,13.563874148
9402,16.533603762000002
9404,16.168832918
9405,9.380741889
9406,12.631925797000001
9426,8.644802682
9435,11.241448108
9437,19.169721041000003
9441,47.26337504899999
9442,12.017839789
9444,12.878262066000001
9447,18.852629122
9470,18.892067288
9471,10.584307858
9485,18.111417491999998
9489,25.735738695
9501,18.900199403000002
9504,15.030093032
9511,30.49587589
9512,17.112508547
9513,10.584307858
9518,11.558871242999999
9540,9.876554927
9544,10.737675116
9554,14.42087659
9559,34.237088167
9565,11.55882983
9574,30.583185125999997
9575,10.362746499
9577,10.584307858
9583,8.268321264
9589,20.887729756
9594,11.074136188
9599,22.204956433
9600,21.561536348
9603,15.085732274999998
9624,25.574321555
9626,12.309404218
9629,19.426048745
9640,25.147824552000003
9644,11.337228541
9651,15.275431491000003
9663,45.043461214
9675,17.268390385
9687,11.841038508
9694,13.738684343000001
9699,15.533797024999998
9712,20.282374531000002
9735,8.520181698
9743,42.337231432
9753,21.604207668
9759,9.446033644
9770,11.504750622
9782,15.21177771
9792,14.169205626
9801,9.267493645
9818,21.724442967999998
9820,8.585301398
9826,10.128381051
9830,18.53498729
9838,10.584307858
9845,15.30732468
9856,90.14566467900003
9858,23.396898859
9862,8.155245244
9876,36.679682311
9907,9.924339011
9910,9.267493645
9911,9.015667521000001
9916,13.984315983999998
9927,11.014922292000001
9934,18.359281153
9941,8.155245244
9950,25.361443574
9951,11.314622194
9966,10.168526363
9977,10.38025892
9986,22.463035647999998
9991,21.513654698
9994,27.12118453
10003,10.584307858
10009,55.038811261999996
10013,11.445536726
10014,10.445785185
10017,13.585797745
10057,20.89157037
10070,9.015667521000001
10076,11.876182219
10082,10.128381051
10097,16.558985148
10100,10.445785185
10121,17.422738888999998
10136,14.169050466
10153,10.388518603
10191,20.030341502
10197,16.0518406
10207,22.437676725
10213,17.168305089
10214,10.085522612999998
10216,14.76867403
10222,13.646839392
10241,9.015667521000001
10244,9.844055258000001
10248,9.697859768
10250,10.545870438000001
10253,10.697694112
10256,35.024224319000005
10260,15.307340211
10261,16.354922406
10277,9.697859768
10279,9.697859768
10307,10.015139705
10357,10.015170751
10363,30.72785966
10370,9.088746792
10375,11.537952301
10377,18.965353413
10401,9.267493645
10428,11.306905374
10442,14.242233164
10452,38.633856291
10458,10.445692034
10462,17.535814909
10468,19.061324729
10492,10.154053520000001
10504,11.306928668000001
10512,13.990510467
10531,49.034521767
10554,8.585301398
10574,20.870875473
10617,20.435651329000002
10621,11.014922292000001
10628,14.990013696999998
10640,31.752923574000004
10669,17.171222734
10674,10.697611309
10680,16.946774789
10689,9.446033644
10694,8.225461032999998
10705,13.738684343000001
10707,107.91481320200003
10708,20.82955145
10715,19.215999414
10731,15.085985012999998
10747,7.933896603999999
10757,11.027283596
10760,23.11765966
10770,15.420586725
10772,8.585611367
10775,20.951306097
10808,8.933187114999999
10815,15.42053498
10819,72.462083588
10820,22.508263797
10825,13.207394326
10826,26.615036645
10841,18.624573990000002
10844,24.604630479
10859,10.045553780999999
10874,15.672509445000001
10883,15.460614315
10897,12.890863762
10900,21.168615716
10905,10.015170751
10911,11.445536726
10927,16.033507038
10933,9.697859768
10951,15.241874315
10957,10.38025892
10960,10.465314766999999
10981,15.629546648999998
10985,18.447399345
11016,10.266996875
11030,10.793334313999999
11037,12.448205911999999
11040,14.990013697000002
11048,11.654620865
11049,32.485315034
11052,18.461701165
11055,10.569222614000001
11063,21.669751681
11065,15.168802007
11072,17.170602796
11076,20.282167626000003
11082,71.011428439
11085,9.446033644
11095,15.725377592
11104,8.728987634000001
11147,14.040709717999999
11187,10.584307858
11200,19.461824684
11219,7.72518909
11223,8.585301398
11231,9.949685892
11259,16.533600311
11278,26.617101569
11290,28.183227381000002
11321,11.587783635
11327,8.477132049
11335,12.306827712
11337,17.601278888
11354,17.497977376
11370,23.006177987999997
11378,23.284339894000002
11415,16.646872709
11442,15.851211511999999
11443,17.060007257
11461,11.128184337
11462,8.837437491
11465,10.87629094
11497,7.933896603999999
11501,105.58022117699993
11512,15.737845963000002
11518,37.231519032
11520,20.891477219000002
11534,11.366168682
11537,35.085553312
11539,21.592988034
11547,13.852018794
11564,15.281919156
11583,21.825805999
11592,10.30707621
11610,35.46079077500001
11618,17.10287198
11646,18.678557974
11673,18.892067288
11683,17.744999404
11684,23.006177988
11691,10.258648572
11699,20.28231251
11712,11.014922292000001
11730,10.810883706999999
11731,11.168274022
11764,11.445536726
11769,14.159339362
11775,43.989156255
11781,9.267824494000001
11783,27.193264532
11790,14.583904574999998
11793,10.14118514
11814,11.306905374
11815,18.321617984
11831,10.362781985
11840,12.504685104
11855,33.588684760999996
11862,11.014922292000001
11868,24.035679578
11880,10.30707621
11881,11.445567785000001
11894,39.198392581
11910,81.99072940400002
11921,10.828286611
11929,9.697911501
11936,25.326158009
11942,10.584307858
11943,168.203307725
11953,13.30831822
11955,16.672247193
11972,15.45037818
11973,33.889933983999995
11977,27.475747611
11983,9.363243269
12006,17.853001585
12008,46.600277038
12018,8.308317948
12023,8.771996326
12036,10.810883706999999
12037,23.352026583
12039,22.324915998999998
12047,9.446033644
12058,8.585301398
12068,43.010803646
12073,11.989454617
12077,8.155245244
12080,18.461856325
12096,30.978389999999997
12110,14.851449618
12112,8.585301398
12117,17.029720324
12118,14.851449618
12124,7.72518909
12135,18.673551420000003
12139,55.21191271900001
12140,35.450876482
12143,17.168305089
12152,8.155245244
12167,10.20154651
12171,10.906596359
12189,12.128101501
12194,38.584499917
12208,12.306827712
12210,38.939006497
12216,33.64653462
12224,10.212963777999999
12238,22.029844584000003
12247,11.014922292000001
12263,11.096317291
12287,11.587783635
12316,17.460311465
12323,16.310800457
12325,9.154252299
12330,22.206725298000002
12346,15.45037818
12381,9.519905642
12382,9.836444546
12383,39.982438443999996
12389,10.87629094
12397,16.366290117000002
12410,21.607551088
12425,26.825982023
12429,16.629375075
12430,10.934365978999999
12438,17.65738326
12444,31.522012118000003
12447,11.062727071000001
12456,13.877269121000001
12460,28.613841815
12467,7.72518909
12478,13.130088189999999
12481,16.632608457
12489,13.30831822
12493,30.469855724
12507,42.594114948
12508,16.281722442
12531,12.878262066
12536,11.876182219
12547,13.877765296
12549,18.283057739
12565,10.810883706999999
12593,9.01613265
12596,9.154748474
12606,12.205854506000001
12629,10.266996875
12657,12.382500738000001
12674,12.878727195
12683,12.175906278
12685,16.740856611
12698,32.8173101
12699,13.30831822
12712,14.672702714
12718,11.632025199000001
12721,12.334175753
12732,11.608538472
12733,22.754507024
12739,10.476023331
12746,18.600472149
12748,10.331470785
12763,27.516016687999997
12765,23.217366447
12767,27.267100810000002
12786,33.703639296
12789,8.811746127
12792,91.564293808
12803,32.358488222
12811,21.589201331
12812,23.204341508999995
12817,17.42025543
12827,10.949465026
12839,43.62907473400001
12843,24.87421473
12853,12.877952097000001
12860,14.851397873
12863,46.8563442
12865,12.222905163
12866,10.676920332
12875,9.089298109
12884,14.990344811
12903,10.445785185
12920,16.516102677
12934,10.584307858
12936,38.968223103999996
12959,24.192022483
12994,20.752861395
12998,27.898584092
13012,8.837024095
13013,15.128681254
13034,10.128381051
13060,78.225869971
13061,51.07297758199999
13065,21.256627486
13067,9.584618422
13069,12.190078922
13074,9.584804628
13080,10.876430678
13097,8.950272316
13100,41.206282374
13102,17.600968919
13105,53.19482132400001
13107,15.460614315
13108,21.825785298
13118,14.169050466
13130,32.906244203
13148,12.448205911999999
13156,11.008554053000001
13157,27.430539308
13161,42.733282810999995
13167,10.085572509999999
13168,12.266731817
13170,15.672557733000001
13177,14.599726909000001
13184,17.394849885
13187,10.584307858
13193,23.501144183999997
13194,10.884005459
13198,9.267493645
13201,22.331727274
13206,29.1696096
13208,11.306905374
13221,14.672702714
13223,10.015170751
13225,13.30831822
13253,11.275083281
13254,16.62938247
13262,16.04896596
13280,11.306905374
13281,15.989723832000001
13300,9.015667521000001
13303,14.159339362
13307,14.876958557000002
13321,13.243215761999998
13322,19.743028879
13324,11.876182219
13325,39.69958585599999
13328,16.825619627
13351,9.949685892
13352,13.30831822
13382,41.138589626
13403,16.516102677
13413,10.532510755
13418,37.019723724
13444,8.837024095
13447,15.291585886
13448,22.032824333999997
13476,18.088809971
13494,8.406967941
13498,36.606499976
13505,11.014922292000001
13510,23.14572407
13513,10.476008543999999
13515,25.122357166000004
13524,10.096518908
13552,9.046263135
13561,10.810849202
13564,94.515677124
13585,10.935520364
13625,23.966118745
13629,23.893091206999998
13633,36.375302901
13642,15.851149414
13645,25.727611189999998
13654,30.585888388
13674,11.337228541
13676,15.244397179
13686,14.169050466
13697,43.819597684
13701,8.016753519
13711,21.828517133000002
13759,162.22897088999994
13761,21.395253677
13768,35.962846225
13791,18.631046883
13796,21.143261937000002
13799,10.429965177
13803,19.64754566
13826,8.950513511
13827,20.71278206
13850,10.136606005
13852,17.168305089
13853,40.490024034
13854,17.173303811
13856,16.310490488
13891,26.614338733
13898,22.754351864
13899,11.014922292000001
13907,27.163073844
13909,14.282540025
13928,69.29190478500001
13941,12.088055577999999
13949,19.143893412
13968,10.584307858
13974,10.620505333
13976,13.129984763
13977,10.810849202
13992,10.810831948
13999,9.446188804
14002,122.79843737200005
14003,18.461856325
14014,8.896638213
14020,11.515949578
14029,11.187398233
14057,42.391506619
14088,15.103372338
14112,27.907734808999997
14113,17.804048229
14114,29.030343802999997
14123,8.155245244
14124,8.811918386
14130,10.445692034
14131,12.306827712
14142,16.420338266
14157,33.59761164
14162,21.881709959
14169,10.697611309
14186,8.837024095
14193,10.584307858
14203,37.917371128999996
14218,12.074091003
14221,8.585301398
14232,9.381086539
14233,34.563154974
14239,11.876182219
14254,19.899371784
14256,51.090515788
14273,9.446188804
14274,14.987587724999997
14279,14.990013697
14283,11.374881076
14325,21.435609775
14329,31.13119924
14334,9.793609392
14351,46.369746293999995
14360,13.017343019
14364,9.154252299
14372,11.587783635
14379,16.878665477
14389,25.039104195
14394,10.266996875
