,uid,loan_sum,shang10,shang9,shang8,shang11
37,81074.0,5.885770109,5.2457066755,4.605643242,5.2457066755,5.885770109
38,53478.0,4.544373396,4.527966165,4.633695109,4.40582999,4.544373396
39,84057.0,5.8360407610000005,5.6717509535,5.6717509535,5.507461146,5.8360407610000005
40,58049.0,4.292650699,6.2126305770000005,3.862594545,4.789291940330001,4.292650699
41,51635.0,6.05244065,5.9921266085000005,5.931812567000001,5.9921266085000005,6.05244065
42,41325.0,6.384269633,6.33816208,6.292054527,6.33816208,6.384269633
43,70230.0,5.885770109,5.1334984375,4.974842946,5.19012946,5.43814547
44,52810.0,5.931812567000001,4.974842946,4.93669639017,4.3970929905,5.438153234
45,45486.0,5.584137011,5.030713872830001,5.2921539289999995,5.030713872830001,4.76927381667
46,40645.0,5.978805502,5.2921539289999995,5.2921539289999995,4.833692435,4.9400350186
47,43024.0,7.0524114120000005,5.8739220020000005,6.082341252000001,6.405333138,6.0235182652
48,40068.0,4.723016822,4.424177289559999,4.57956144767,4.400319722,4.292650699
49,86572.0,5.781982258999999,5.4039079762,5.81587948617,5.6148693565,4.769356587
50,23304.0,5.657311097000001,4.8854993758,4.4463636623300005,3.862594545,4.74830097067
51,9745.0,6.153413856,6.153413856,6.153413856,5.7227838925,6.153413856
52,63713.0,6.483098934,5.908213972,5.61592187486,5.722768362999999,5.4366765377999995
53,13974.0,5.74113247,4.657587153,4.488308163,3.862594545,5.310252666499999
54,71066.0,5.781982258999999,5.781982258999999,5.753080438,3.862594545,5.781982258999999
55,3691.0,6.946686099,4.98886455386,5.737671638999999,6.07778468025,6.137420327669999
56,13676.0,6.137683814,4.92910682867,4.776747931,4.92910682867,5.08146572633
57,44761.0,6.153413856,5.2921539289999995,5.2921539289999995,5.35979646829,4.9870795039999996
58,32319.0,5.861402821,4.93582139763,5.206851975249999,4.93582139763,4.66479082
59,78792.0,6.535635912,5.584137011,5.722768362999999,5.28931793333,6.0313198165
60,73760.0,4.974842946,5.4054418535,5.4054418535,5.8360407610000005,4.974842946
61,78257.0,6.83599934,6.83599934,6.83599934,6.83599934,6.83599934
62,76849.0,5.861402821,5.08061327367,4.723016822,5.405415973999999,5.080633972669999
63,45671.0,5.405415973999999,5.405415973999999,5.405415973999999,5.405415973999999,5.405415973999999
64,9589.0,6.2870640589999995,5.118465008,5.444313791,5.32993209667,5.221932439
65,52283.0,5.501180385,4.06130826275,4.037334431000001,4.327451878,4.218982232
66,27730.0,5.153538105,4.5078337605000005,4.81124483733,5.2921539289999995,4.6337468225
67,83161.0,5.45514134,4.5012262185,4.478283798500001,4.723016822,4.429068463
68,43150.0,5.781982258999999,5.17428151125,4.077622622,4.75320455475,5.007709531000001
69,48263.0,4.723016822,4.44268571775,4.05957718533,4.206701462,4.00594659633
70,82757.0,6.4257059320000005,6.4257059320000005,6.4257059320000005,6.4257059320000005,6.4257059320000005
71,10393.0,4.292650699,4.723016822,4.5078337605000005,4.5078337605000005,4.292650699
72,80359.0,3.862594545,3.862594545,3.862594545,3.862594545,3.862594545
73,71443.0,5.657311097000001,5.21947852167,5.0768777645,5.2921539289999995,5.222846017
74,21158.0,6.722718659,6.279373497000001,6.279373497000001,6.405333138,6.279373497000001
75,23684.0,6.670911833,6.240248782,6.240248782,6.240248782,6.240248782
76,75131.0,6.218253301,5.106817056330001,5.1746400004,6.384269633,5.0686525965
77,2452.0,5.501180385,4.292650699,4.65011803725,4.65011803725,5.0075853755
78,2308.0,5.931812567000001,5.931812567000001,5.781982258999999,5.781982258999999,5.931812567000001
79,51736.0,3.862594545,4.974842946,4.604093478999999,4.974842946,3.862594545
80,3987.0,4.974842946,5.829558523999999,5.722768362999999,4.544373396,4.974842946
81,18868.0,5.97467729,5.722768362999999,5.97467729,5.890707647669999,5.97467729
82,45291.0,6.584074882,6.153413856,6.279373497000001,6.195400403,6.153413856
83,46772.0,6.121545176000001,5.405415973999999,5.405415973999999,5.2921539289999995,5.437337444330001
84,39930.0,5.8360407610000005,5.8360407610000005,5.8360407610000005,5.8360407610000005,5.8360407610000005
85,22042.0,6.0069595929999995,4.292650699,5.52500331233,5.2921539289999995,6.0069595929999995
86,63985.0,5.781982258999999,5.007709531000001,5.007709531000001,5.007709531000001,5.007709531000001
87,75048.0,6.462665165,5.03156178725,4.948032061469999,4.93715253385,4.9403455856
88,61396.0,4.657587153,4.292650699,4.723016822,4.292650699,4.223404836499999
89,64066.0,6.087953139,6.087953139,5.97467729,6.05019452267,6.087953139
90,58492.0,6.722718659,6.722718659,6.722718659,6.722718659,6.722718659
91,64139.0,4.974842946,5.226703564,4.68804701833,3.862594545,4.974842946
92,5010.0,6.153413856,5.722768362999999,5.550522589400001,5.49611172767,6.153413856
93,27720.0,6.614389175,5.752375311000001,5.752375311000001,5.752375311000001,5.752375311000001
94,64735.0,6.483098934,6.0426132115,6.24584097,6.405333138,6.0426132115
95,40119.0,5.2921539289999995,4.83038351283,4.5078337605000005,4.6911628489999995,5.2921539289999995
96,4753.0,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
97,16635.0,4.292650699,4.8553122935,4.9182636625,4.68874221833,4.292650699
98,45868.0,6.153413856,6.153413856,6.153413856,6.153413856,6.153413856
99,41015.0,3.862594545,4.577374237,4.2034839705,4.0083767595,3.862594545
100,46672.0,6.05244065,5.931812567000001,5.931812567000001,5.931812567000001,6.05244065
101,55956.0,6.153413856,6.153413856,6.153413856,6.153413856,6.153413856
102,28426.0,6.657255871,5.61710350225,5.044152582,5.637726740830001,6.2227341915
103,46117.0,6.2870640589999995,4.2796198658,4.68800496367,4.4707873655000006,4.692471881
104,86897.0,7.140836482999999,6.710166265,6.710166265,6.710166265,6.710166265
105,31235.0,6.382123471,5.07875855275,5.47344608867,4.8011155582,4.90549753711
106,50161.0,5.722768362999999,5.7227838925,5.7227761277499996,5.7227761277499996,5.722768362999999
107,82685.0,6.405333138,4.723016822,5.28138831658,5.584137011,5.53701111675
108,8265.0,5.8360407610000005,5.584137011,5.722768362999999,5.153538105,5.8360407610000005
109,10859.0,5.621800638,4.4979431422500005,4.149298647669999,4.9507026968,5.0227768905
110,19307.0,6.931777063999999,6.722718659,6.4380662575,5.6254050722,6.931777063999999
111,13102.0,5.2921539289999995,4.292650699,4.6337468225,4.44221325042,4.40024222975
112,62781.0,6.684274102000001,5.9380911095,5.0126950355,5.923823117,5.77503274175
113,87854.0,5.722768362999999,6.05244065,6.279376086,6.018195033,5.722768362999999
114,38602.0,5.2921539289999995,4.3492403445,4.50132960617,3.862594545,5.2921539289999995
115,63024.0,6.05244065,4.782208137,5.153538105,4.9534164995,5.26508279725
116,78674.0,3.862594545,5.97467729,3.862594545,4.56662212667,3.862594545
117,9967.0,5.722768362999999,5.752375311000001,5.752375311000001,5.781982258999999,5.722768362999999
118,45548.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
119,62308.0,5.405415973999999,5.779414915,6.153413856,5.779414915,5.405415973999999
120,74248.0,5.2921539289999995,4.8489298839999995,4.8489298839999995,4.8489298839999995,4.8489298839999995
121,50815.0,4.861601599999999,3.862594545,4.00594659633,4.00594659633,4.149298647669999
122,13891.0,6.483098934,5.31210140718,5.471413977999999,5.7323313894000005,5.3228677466
123,15366.0,6.781937074,6.781937074,6.781937074,6.781937074,6.781937074
124,18260.0,4.292650699,4.077622622,4.077622622,3.862594545,4.292650699
125,786.0,6.781937074,5.2468237885699995,5.2921539289999995,5.25689715311,5.2921539289999995
126,55741.0,4.723016822,4.292650699,4.292650699,4.292650699,4.292650699
127,21667.0,4.292650699,4.292650699,4.292650699,4.292650699,4.292650699
128,31116.0,4.292650699,3.90028655167,4.544373396,4.24577021556,4.292650699
129,30239.0,5.781982258999999,5.683059635,5.584137011,5.683059635,5.781982258999999
130,90989.0,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001
131,15719.0,5.899944587,4.4371685616,3.959782688,4.0979295446699995,4.58716390071
132,64469.0,4.292650699,4.311101358,4.292650699,4.1554488673300005,3.862594545
133,23479.0,5.464626106,4.9641352665,4.45182834,4.43623525633,4.6085527413300005
134,79739.0,6.292054527,5.57923021833,5.57923021833,5.57923021833,5.57923021833
135,48678.0,6.405333138,6.405333138,6.405333138,6.405333138,6.405333138
136,50728.0,6.05244065,5.68875359333,5.722768362999999,5.722768362999999,5.620724054
137,4015.0,4.723016822,4.723016822,5.3043934655000005,5.8360407610000005,4.723016822
138,77660.0,6.316422771,5.405415973999999,5.5924154445,5.5924154445,5.779414915
139,60277.0,6.982873766,5.59811930217,5.58302230475,5.75157028125,5.8511788108300005
140,87857.0,5.722768362999999,4.974842946,4.723016822,5.140209377,5.722768362999999
141,61923.0,5.809599236,5.722768362999999,5.34328152433,5.153538105,4.49275650933
142,28987.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
143,72132.0,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
144,84245.0,5.97467729,4.986133392619999,5.140209377,5.97467729,5.507461146
145,63076.0,5.2921539289999995,5.501180385,4.974842946,5.25605908667,5.2921539289999995
146,3131.0,4.723016822,4.723016822,4.625818442330001,3.862594545,4.723016822
147,43332.0,6.153413856,6.153413856,6.153413856,6.153413856,6.153413856
148,3939.0,6.856372469,5.741647096,5.741647096,5.741647096,5.741647096
149,13585.0,5.97467729,5.781982258999999,5.65750360133,5.722768362999999,5.467760182
150,59617.0,4.974842946,4.974842946,4.974842946,4.974842946,4.974842946
151,76580.0,6.292054527,5.519661716,5.519661716,5.519661716,5.519661716
152,17851.0,5.153538105,5.153538105,5.153538105,5.153538105,5.153538105
153,80801.0,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
154,73939.0,4.723016822,4.5078337605000005,4.292650699,4.5078337605000005,4.723016822
155,9473.0,5.501180385,5.501180385,5.501180385,5.501180385,5.501180385
156,72684.0,6.895217943,4.974842946,5.690088042,5.70982726233,6.4645507989999995
157,27767.0,4.584447562,4.564410479,4.292650699,3.975670565,4.584447562
158,37070.0,6.2126305770000005,5.6270719885,5.1289650676,4.5771261495,5.1178249468
159,18201.0,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001
160,393.0,5.226703564,5.112529815,4.9358238210000005,4.90999175683,4.6816216345
161,22488.0,6.405333138,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
162,38697.0,5.405415973999999,4.2771536656,4.2771536656,4.42577471773,4.723016822
163,62655.0,7.577817862000001,6.895217943,6.895217943,6.895217943,6.895217943
164,81388.0,5.6144483460000005,4.65981111356,4.502390449669999,3.862594545,5.6144483460000005
165,70296.0,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001
166,50081.0,5.405415973999999,5.2921539289999995,4.8490333365,5.5640921685,5.405415973999999
167,52213.0,5.2921539289999995,5.387677592,5.3399157605,5.3399157605,5.2921539289999995
168,35194.0,6.781937074,5.914756912330001,5.866759775,6.190012117,5.900243272000001
169,29557.0,6.722718659,6.722718659,6.722718659,6.722718659,6.722718659
170,6858.0,5.97467729,5.507461146,5.507461146,5.507461146,5.507461146
171,48407.0,6.5522053829999996,6.121545176000001,6.121545176000001,6.121545176000001,6.121545176000001
172,49520.0,4.292650699,4.292650699,4.292650699,4.292650699,4.292650699
173,65180.0,6.153413856,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
174,50457.0,5.3513621780000005,4.723016822,5.1334984375,4.9177733185,4.896804696
175,77171.0,6.292054527,4.91953304633,4.78565484245,4.74662018325,4.77669995391
176,57956.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
177,35676.0,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001
178,46420.0,5.6144483460000005,4.33044602867,4.58375806933,4.723094402,4.83292520833
179,43896.0,5.198462623999999,4.6009802744999995,4.673952473,4.673952473,4.7469246714999995
180,37224.0,4.544373396,5.2921539289999995,4.723016822,4.853181382330001,4.544373396
181,79293.0,5.509992544,5.6334156095,4.8969155419999995,5.5470647775,5.509992544
182,23265.0,4.292650699,4.81685544425,4.820666098999999,4.8411069666,4.292650699
183,78039.0,5.394974878999999,5.405415973999999,5.405415973999999,4.5498564426699994,4.557895104
184,86750.0,5.153538105,4.14940197067,3.862594545,4.2034839705,4.723016822
185,20932.0,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001
186,23007.0,6.483098934,5.2858491235,4.88357426011,5.443820714330001,5.4427365866
187,81578.0,3.862594545,4.5658501665,4.723016822,4.3971594405,4.577374237
188,64446.0,5.657311097000001,5.34245297625,5.4947764925,5.34245297625,5.19012946
189,60219.0,5.226703564,3.862594545,3.99936405958,3.862594545,4.27290308875
190,62469.0,6.153413856,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
191,70708.0,6.292054527,5.584137011,5.80521609658,5.5394567517499995,6.292054527
192,90166.0,5.657311097000001,6.265881686,5.9615963915,5.9615963915,5.657311097000001
193,63009.0,5.226703564,5.310839221499999,5.394974878999999,5.310839221499999,5.226703564
194,11327.0,4.071302059,4.657587153,4.071302059,4.514128693,4.2385660245
195,89815.0,3.862594545,4.292650699,4.077622622,4.077622622,3.862594545
196,58967.0,6.05244065,6.05244065,6.05244065,6.05244065,6.05244065
197,69963.0,6.825556666000001,6.405333138,6.425518133500001,6.74708738,6.1241338825
198,85904.0,6.325908622,5.100777855,4.9182636625,4.861601599999999,5.38930870133
199,9518.0,6.483098934,6.15364299267,5.722768362999999,6.0313152145,5.779435621499999
200,52861.0,6.153413856,6.153413856,6.153413856,6.153413856,6.153413856
201,63096.0,5.153538105,5.153538105,5.153538105,5.153538105,5.153538105
202,12235.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
203,77514.0,5.885770109,4.974842946,4.2782982477,4.42569754156,4.9729314195
204,26705.0,5.2921539289999995,5.8487435335,5.8487435335,6.405333138,5.2921539289999995
205,44169.0,4.723016822,5.722768362999999,5.2228925925,5.2228925925,4.723016822
206,82674.0,6.087953139,6.087953139,6.087953139,6.087953139,6.087953139
207,11973.0,6.104976146,4.18886941019,3.862594545,3.862594545,4.84141914057
208,49707.0,4.974842946,5.501180385,5.501180385,5.501180385,4.974842946
209,21729.0,5.722768362999999,5.97467729,5.722768362999999,5.584137011,5.722768362999999
210,85595.0,5.97467729,5.97467729,5.97467729,5.507461146,5.97467729
211,37213.0,6.405333138,6.405333138,6.3213600439999995,6.153413856,6.405333138
212,51587.0,6.405333138,5.97467729,5.97467729,5.05656405833,5.68625777767
213,30552.0,6.104976146,5.30919241333,5.253716509,5.07059257,5.645591050499999
214,90903.0,6.643293014,5.568320674,5.5958305134,5.722768362999999,5.40583558643
215,42013.0,5.07059257,4.292650699,4.14933308867,3.862594545,4.292754022
216,68209.0,6.384269633,5.931812567000001,5.9389566875,5.931812567000001,5.9532449285
217,57258.0,6.248300402999999,5.61267151,5.11452773056,5.11576645667,5.552378114
218,37201.0,6.949280367,6.949280367,6.949280367,6.949280367,6.949280367
219,19075.0,6.05244065,4.89937630833,5.97467729,5.584137011,5.519654107000001
220,38225.0,6.2126305770000005,4.723016822,5.4678236995,5.4678236995,6.2126305770000005
221,6796.0,5.97467729,5.97467729,5.97467729,5.97467729,5.97467729
222,13105.0,6.781937074,5.39628785113,5.539822115290001,5.473840658119999,5.3194821324
223,45987.0,7.123478013,5.15398943813,5.18927032094,5.178006328,5.04658904561
224,71361.0,5.2921539289999995,4.65011803725,4.65011803725,4.292650699,5.0075853755
225,56967.0,6.83599934,5.722768362999999,5.8088974616,6.009865358330001,5.9380911095
226,15445.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
227,49363.0,5.2921539289999995,5.722768362999999,5.507461146,5.507461146,5.2921539289999995
228,5854.0,5.226703564,4.31448085111,4.292650699,4.142725529330001,4.508066325
229,54999.0,5.435726077000001,4.931990053,4.4385491305,4.0083767595,4.71779443067
230,64427.0,6.234822478,4.973580667,5.41341643467,5.501180385,5.187336843
231,68628.0,6.2126305770000005,4.82286693657,4.866354196780001,5.30221132314,5.0871597764
232,35219.0,6.05244065,6.05244065,6.05244065,6.05244065,6.05244065
233,60390.0,5.183845743,4.723016822,4.8490333365,4.730669474,5.183845743
234,56.0,6.722718659,6.722718659,6.722718659,6.722718659,6.722718659
235,43145.0,5.226703564,4.723016822,4.6635379731699995,5.405415973999999,4.6816216345
236,21477.0,6.846269402999999,6.093659581,6.629009152,6.168572113,5.96247636675
237,70692.0,6.405333138,6.405333138,5.722768362999999,5.722768362999999,6.405333138
238,83681.0,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001
239,22105.0,6.1837274110000005,5.653464334,5.653464334,5.653464334,5.653464334
240,20284.0,5.153538105,4.723016822,4.723016822,4.723016822,4.723016822
241,13466.0,3.862594545,3.862594545,3.862594545,3.862594545,3.862594545
242,66012.0,5.931812567000001,5.153538105,5.542675336,5.542675336,5.931812567000001
243,52995.0,6.722718659,6.722718659,6.722718659,6.722718659,6.722718659
244,28514.0,6.657255871,5.34598073325,5.36392300133,5.41518662443,5.2921539289999995
245,82724.0,5.153538105,4.9382774635,5.04590778425,5.04590778425,5.153538105
246,34288.0,4.861601599999999,4.723016822,4.292650699,4.154158974,4.4185120475
247,73960.0,6.240248782,5.722768362999999,5.722768362999999,5.895261836,6.240248782
248,18908.0,7.153389004,6.722718659,6.722718659,6.722718659,6.722718659
249,15446.0,5.643349495,5.584137011,5.613743252999999,5.613743252999999,5.643349495
250,15528.0,5.722768362999999,5.6151147545,5.507461146,5.6151147545,5.722768362999999
251,26029.0,5.97467729,5.946100808,5.931812567000001,5.931812567000001,5.97467729
252,45672.0,6.781937074,6.2523527185,6.2523527185,5.722768362999999,6.781937074
253,41716.0,4.292650699,4.723016822,4.584447562,4.292650699,4.292650699
254,89551.0,6.629009152,6.629009152,6.629009152,6.629009152,6.629009152
255,44881.0,6.629009152,5.372139405,5.1793022971,5.40167701633,5.4581506358
256,89606.0,5.97467729,5.722768362999999,5.8487228264999995,5.8487228264999995,5.97467729
257,80680.0,6.311624978999999,5.229607771,5.22194302783,5.542658697999999,4.8935626144999995
258,81752.0,5.885770109,5.885770109,5.885770109,5.885770109,5.885770109
259,21613.0,5.405415973999999,5.405415973999999,5.405415973999999,5.405415973999999,5.405415973999999
260,16028.0,4.292650699,4.974842946,4.723016822,4.723016822,4.292650699
261,27288.0,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001
262,64635.0,5.690901317000001,4.3849345576,4.723016822,4.292650699,4.328114059330001
263,12410.0,5.483172026,4.792681453999999,3.862594545,4.8481520212,4.3215102176
264,7094.0,4.974842946,4.289598921730001,4.719897645,3.862594545,4.974842946
265,87700.0,4.544373396,4.544373396,4.616233193999999,5.226703564,4.077622622
266,30767.0,5.2921539289999995,5.931812567000001,5.931812567000001,5.438153234,5.2921539289999995
267,59080.0,5.781982258999999,4.348738332,4.20149546241,4.344758555,4.7653703172
268,87670.0,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
269,42646.0,6.316422771,5.06506034678,5.779404562000001,4.077622622,5.33815385633
270,87315.0,6.292054527,6.292054527,6.266691431,6.266691431,6.292054527
271,75754.0,6.362466936000001,6.362466936000001,6.362466936000001,6.362466936000001,6.362466936000001
272,72453.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
273,25517.0,6.292054527,6.292054527,6.292054527,6.292054527,6.292054527
274,12728.0,3.975670565,5.04289375133,4.861601599999999,4.6267219721099995,3.975670565
275,32263.0,5.483172026,4.723016822,4.6658330688300005,4.6658330688300005,4.60864931567
276,3366.0,6.83599934,6.83599934,6.83599934,6.83599934,6.83599934
277,38616.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
278,15243.0,5.97467729,5.97467729,5.97467729,5.97467729,5.97467729
279,30143.0,4.292650699,4.292650699,4.292650699,4.292650699,4.292650699
280,44902.0,5.153538105,5.781982258999999,5.153538105,5.781982258999999,5.153538105
281,83769.0,5.809599236,4.32861108429,4.292650699,4.272108089750001,4.45407674125
282,52127.0,6.470173609,6.722718659,6.405333138,6.405333138,6.470173609
283,77851.0,3.862594545,3.966948302,3.862594545,3.8973791306699996,3.862594545
284,65615.0,4.292650699,4.317113779,4.00594659633,4.149298647669999,4.292650699
285,10902.0,6.292054527,6.153413856,5.7227838925,6.153413856,6.292054527
286,70673.0,5.8360407610000005,4.32376736363,4.14065664525,3.9629770928300005,4.2796965099
287,90538.0,6.83599934,5.63577667367,6.020554905830001,6.020554905830001,6.405333138
288,88799.0,6.405333138,6.24958579517,6.09383845233,6.24958579517,6.405333138
289,711.0,6.722718659,6.722718659,6.722718659,6.722718659,6.722718659
290,37186.0,5.861402821,5.033758432,5.657311097000001,5.3736476345,5.4180980395
291,72977.0,5.2921539289999995,5.435692073669999,5.36392300133,5.36392300133,5.2921539289999995
292,65625.0,6.087953139,4.92536961311,5.438153234,4.5078337605000005,4.830121844830001
293,65785.0,5.825598788,4.4468210354,4.9151415438,5.0258110494,4.8978132205
294,66557.0,6.895217943,6.895217943,6.895217943,6.895217943,6.895217943
295,21029.0,5.07059257,4.544373396,4.00594659633,3.862594545,4.14055329625
296,81963.0,4.723016822,4.633695109,4.341526351000001,4.974842946,4.723016822
297,45430.0,4.974842946,4.6337468225,4.292650699,4.6337468225,4.974842946
298,82040.0,5.781982258999999,5.5641059715,5.67661484467,6.502375012000001,5.007709531000001
299,79855.0,6.384269633,6.33816208,6.292054527,6.33816208,6.384269633
300,31443.0,4.657587153,4.292650699,4.23128530561,4.210454940330001,4.1907502775
301,37435.0,5.97467729,4.861601599999999,4.30038813475,5.04555567492,5.97467729
302,76676.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
303,11104.0,4.909401781000001,4.861601599999999,4.8357084485,4.687267955169999,4.364493817
304,44260.0,5.722768362999999,5.584137011,5.653452687000001,5.653452687000001,5.722768362999999
305,17173.0,6.121545176000001,5.69003973,5.69003973,5.69003973,5.69003973
306,54406.0,5.83084171,5.23761254067,5.33497153875,5.19016396325,5.219770594
307,65197.0,5.2921539289999995,5.222846017,3.862594545,4.792531497,5.2921539289999995
308,32964.0,5.722768362999999,5.92172765625,6.1206869495000005,5.92172765625,5.722768362999999
309,578.0,3.862594545,3.862594545,3.862594545,3.862594545,3.862594545
310,61220.0,6.153413856,4.723016822,4.91840768857,4.857533736000001,5.038676028669999
311,31482.0,6.316422771,5.63441336367,4.974842946,5.611974374,6.316422771
312,30745.0,4.809815297,4.861601599999999,4.836247821000001,4.974842946,4.809815297
313,40562.0,6.449303018999999,4.761335684930001,4.2971530485,4.61422749317,5.08453059163
314,88081.0,4.501535282,4.723016822,5.19985202433,4.8777051060000005,4.501535282
315,24619.0,5.2921539289999995,4.35568472225,4.681887465,3.862594545,4.0776742835
316,15172.0,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
317,44703.0,6.2126305770000005,5.63672219867,4.82071782525,5.2921539289999995,5.28584136025
318,73392.0,6.316422771,4.61542529125,4.454037995119999,4.292650699,4.66153594729
319,60165.0,5.722768362999999,5.435692073669999,5.36392300133,5.36392300133,5.2921539289999995
320,11442.0,6.121545176000001,5.60777486883,5.60777486883,5.931812567000001,5.283737170669999
321,39153.0,5.8360407610000005,5.2921539289999995,5.153538105,5.14271614344,4.98245639633
322,54071.0,6.722718659,6.153413856,5.866316860669999,6.24748312522,6.722718659
323,73787.0,4.861601599999999,3.94887388995,3.9486057758,4.18641068275,4.00594659633
324,30119.0,6.289564303,5.48457473725,5.48457473725,5.252640638,5.7165088365
325,27016.0,6.483098934,6.087953139,5.931812567000001,5.909217722999999,5.78491891667
326,28025.0,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
327,26243.0,6.584074882,6.584074882,6.584074882,6.584074882,6.584074882
328,34970.0,5.690901317000001,5.12081896,5.157397377,4.9119886065,4.74761782167
329,48294.0,7.287044016,6.4253825095,6.4253825095,6.17350546033,6.4253825095
330,59702.0,5.2921539289999995,5.1813732495,4.544373396,5.00596685817,5.2921539289999995
331,70561.0,6.316422771,5.13230091911,5.49507201267,6.316422771,4.8621334265
332,80344.0,6.417636796,5.3659290602,5.6691349634,5.438393401,5.52467909625
333,23110.0,4.292650699,4.1912524305000005,4.2034839705,4.077622622,4.292650699
